head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
26,0,7,0,Random,-9999.0,b6558360d614204c,1.6740000247955322,0.09800004959106444,1657611318.294,7,Alligator,Chisel,Toad,Alligator,Chisel,Alligator,Chisel,Toad,Alligator,Chisel,3381.6016533374786,2022-07-12T07:35:18.294000,1657607936.6923466,151,1333
13,0,6,6,Random,-9999.0,05db9874205a17d9,0.568000078201294,0.3769998550415039,1657611318.649,0,Alligator,Chameleon,Hammer,Chameleon,Alligator,Alligator,Chameleon,Hammer,Chameleon,Alligator,3381.956653356552,2022-07-12T07:35:18.649000,1657607936.6923466,125,1334
4,2,15,15,Random,-9999.0,05db9874205a17d9,0.7869999408721924,0.3650000095367432,1657611319.794,2,Axe,Lawn Mower,Boa python,Lawn Mower,Axe,Axe,Lawn Mower,Boa python,Lawn Mower,Axe,3383.1016533374786,2022-07-12T07:35:19.794000,1657607936.6923466,126,1335
18,0,27,0,Validation,13.0,f86c4aa7e80d39fc,1.88100004196167,0.06500005722045898,1657611319.964,27,Alligator,Tortoise,Oil can,Alligator,Tortoise,Alligator,Tortoise,Oil can,Alligator,Tortoise,3383.2716534137726,2022-07-12T07:35:19.964000,1657607936.6923466,90,1336
25,10,20,20,Random,-9999.0,b6558360d614204c,1.9609999656677248,0.09400010108947754,1657611320.482,10,Dinosaur,Salamander,Spanner,Salamander,Dinosaur,Dinosaur,Salamander,Spanner,Salamander,Dinosaur,3383.7896535396576,2022-07-12T07:35:20.482000,1657607936.6923466,152,1337
23,13,4,4,Random,-9999.0,05db9874205a17d9,0.6909999847412109,0.3659999370574951,1657611320.853,13,Hammer,Boa python,Shovel,Boa python,Hammer,Hammer,Boa python,Shovel,Boa python,Hammer,3384.1606533527374,2022-07-12T07:35:20.853000,1657607936.6923466,127,1338
7,13,20,13,Random,-9999.0,f86c4aa7e80d39fc,1.6989998817443848,0.06200003623962402,1657611321.732,20,Hammer,Salamander,Chisel,Hammer,Salamander,Hammer,Salamander,Chisel,Hammer,Salamander,3385.0396535396576,2022-07-12T07:35:21.732000,1657607936.6923466,91,1339
23,9,18,9,Random,-9999.0,05db9874205a17d9,0.9199998378753662,0.36100006103515625,1657611322.137,18,Crocodile,Oil can,Shovel,Crocodile,Oil can,Crocodile,Oil can,Shovel,Crocodile,Oil can,3385.4446535110474,2022-07-12T07:35:22.137000,1657607936.6923466,128,1340
21,22,9,22,Random,-9999.0,05db9874205a17d9,0.5309998989105225,0.3740000724792481,1657611323.039,9,Screwdriver,Crocodile,Saw,Screwdriver,Crocodile,Screwdriver,Crocodile,Saw,Screwdriver,Crocodile,3386.3466534614563,2022-07-12T07:35:23.039000,1657607936.6923466,129,1341
5,9,15,15,Random,-9999.0,b6558360d614204c,3.0950000286102295,0.22099995613098145,1657611323.76,9,Crocodile,Lawn Mower,Caiman,Lawn Mower,Crocodile,Crocodile,Lawn Mower,Caiman,Lawn Mower,Crocodile,3387.0676534175873,2022-07-12T07:35:23.760000,1657607936.6923466,153,1342
5,14,2,2,Random,-9999.0,05db9874205a17d9,0.7079999446868896,0.38899993896484375,1657611324.14,14,Knife,Axe,Caiman,Axe,Knife,Knife,Axe,Caiman,Axe,Knife,3387.447653532028,2022-07-12T07:35:24.140000,1657607936.6923466,130,1343
28,16,20,16,Random,-9999.0,f86c4aa7e80d39fc,3.129000186920166,0.0690000057220459,1657611324.962,20,Lizard,Salamander,Turtle,Lizard,Salamander,Lizard,Salamander,Turtle,Lizard,Salamander,3388.2696533203125,2022-07-12T07:35:24.962000,1657607936.6923466,92,1344
25,11,29,29,Random,-9999.0,f86c4aa7e80d39fc,1.5,0.10600018501281738,1657611326.526,11,Gecko,Vacuum,Spanner,Vacuum,Gecko,Gecko,Vacuum,Spanner,Vacuum,Gecko,3389.833653450012,2022-07-12T07:35:26.526000,1657607936.6923466,93,1345
8,26,0,0,Validation,14.0,b6558360d614204c,3.366999864578247,0.19300007820129397,1657611327.315,26,Toad,Alligator,Cobra,Alligator,Toad,Toad,Alligator,Cobra,Alligator,Toad,3390.6226534843445,2022-07-12T07:35:27.315000,1657607936.6923466,154,1346
28,0,23,0,Validation,15.0,f86c4aa7e80d39fc,1.8469998836517336,0.059999942779541016,1657611328.432,23,Alligator,Shovel,Turtle,Alligator,Shovel,Alligator,Shovel,Turtle,Alligator,Shovel,3391.7396533489227,2022-07-12T07:35:28.432000,1657607936.6923466,94,1347
13,7,4,7,Random,-9999.0,f86c4aa7e80d39fc,1.2120001316070557,0.059999942779541016,1657611329.707,4,Chisel,Boa python,Hammer,Chisel,Boa python,Chisel,Boa python,Hammer,Chisel,Boa python,3393.01465344429,2022-07-12T07:35:29.707000,1657607936.6923466,95,1348
20,23,21,21,Random,-9999.0,b6558360d614204c,2.428999900817871,0.19000005722045896,1657611329.939,23,Shovel,Saw,Salamander,Saw,Shovel,Shovel,Saw,Salamander,Saw,Shovel,3393.246653318405,2022-07-12T07:35:29.939000,1657607936.6923466,155,1349
22,25,7,7,Random,-9999.0,f86c4aa7e80d39fc,1.5269999504089355,0.06299996376037598,1657611331.296,25,Spanner,Chisel,Screwdriver,Chisel,Spanner,Spanner,Chisel,Screwdriver,Chisel,Spanner,3394.6036534309387,2022-07-12T07:35:31.296000,1657607936.6923466,96,1350
4,18,15,18,Random,-9999.0,b6558360d614204c,2.4519999027252197,0.192000150680542,1657611332.583,15,Oil can,Lawn Mower,Boa python,Oil can,Lawn Mower,Oil can,Lawn Mower,Boa python,Oil can,Lawn Mower,3395.890653371811,2022-07-12T07:35:32.583000,1657607936.6923466,156,1351
15,8,1,1,Random,-9999.0,f86c4aa7e80d39fc,1.628000020980835,0.06399989128112793,1657611332.988,8,Cobra,Anvil,Lawn Mower,Anvil,Cobra,Cobra,Anvil,Lawn Mower,Anvil,Cobra,3396.2956533432007,2022-07-12T07:35:32.988000,1657607936.6923466,97,1352
1,23,19,19,Random,-9999.0,05db9874205a17d9,9.29099988937378,0.3580000400543213,1657611333.773,23,Shovel,Paint brush,Anvil,Paint brush,Shovel,Shovel,Paint brush,Anvil,Paint brush,Shovel,3397.0806534290314,2022-07-12T07:35:33.773000,1657607936.6923466,131,1353
3,10,15,10,Random,-9999.0,b6558360d614204c,1.9739999771118164,0.19300007820129397,1657611334.774,15,Dinosaur,Lawn Mower,Blindworm,Dinosaur,Lawn Mower,Dinosaur,Lawn Mower,Blindworm,Dinosaur,Lawn Mower,3398.081653356552,2022-07-12T07:35:34.774000,1657607936.6923466,157,1354
16,20,10,10,Random,-9999.0,05db9874205a17d9,0.7009999752044678,0.4509999752044678,1657611334.917,20,Salamander,Dinosaur,Lizard,Dinosaur,Salamander,Salamander,Dinosaur,Lizard,Dinosaur,Salamander,3398.224653482437,2022-07-12T07:35:34.917000,1657607936.6923466,132,1355
2,28,10,28,Random,-9999.0,05db9874205a17d9,0.75,0.37000012397766113,1657611336.061,10,Turtle,Dinosaur,Axe,Turtle,Dinosaur,Turtle,Dinosaur,Axe,Turtle,Dinosaur,3399.368653535843,2022-07-12T07:35:36.061000,1657607936.6923466,133,1356
26,6,16,6,Random,-9999.0,f86c4aa7e80d39fc,3.3329999446868896,0.06300020217895508,1657611336.422,16,Chameleon,Lizard,Toad,Chameleon,Lizard,Chameleon,Lizard,Toad,Chameleon,Lizard,3399.7296533584595,2022-07-12T07:35:36.422000,1657607936.6923466,98,1357
21,12,9,12,Random,-9999.0,b6558360d614204c,1.7339999675750732,0.20099997520446777,1657611336.596,9,Grinding disk,Crocodile,Saw,Grinding disk,Crocodile,Grinding disk,Crocodile,Saw,Grinding disk,Crocodile,3399.903653383255,2022-07-12T07:35:36.596000,1657607936.6923466,158,1358
1,24,16,24,Random,-9999.0,05db9874205a17d9,0.5940001010894775,0.3659999370574951,1657611337.012,16,Snake,Lizard,Anvil,Snake,Lizard,Snake,Lizard,Anvil,Snake,Lizard,3400.3196535110474,2022-07-12T07:35:37.012000,1657607936.6923466,134,1359
6,18,0,0,Validation,16.0,f86c4aa7e80d39fc,1.253000020980835,0.10199999809265135,1657611337.741,18,Oil can,Alligator,Chameleon,Alligator,Oil can,Oil can,Alligator,Chameleon,Alligator,Oil can,3401.0486533641815,2022-07-12T07:35:37.741000,1657607936.6923466,99,1360
25,7,6,7,Random,-9999.0,05db9874205a17d9,0.5969998836517334,0.35500001907348633,1657611337.962,6,Chisel,Chameleon,Spanner,Chisel,Chameleon,Chisel,Chameleon,Spanner,Chisel,Chameleon,3401.2696533203125,2022-07-12T07:35:37.962000,1657607936.6923466,135,1361
7,0,15,15,Validation,17.0,b6558360d614204c,1.986000061035156,0.10599994659423828,1657611338.778,0,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,3402.0856535434723,2022-07-12T07:35:38.778000,1657607936.6923466,159,1362
6,8,20,20,Random,-9999.0,05db9874205a17d9,0.5910000801086426,0.3689999580383301,1657611338.917,8,Cobra,Salamander,Chameleon,Salamander,Cobra,Cobra,Salamander,Chameleon,Salamander,Cobra,3402.224653482437,2022-07-12T07:35:38.917000,1657607936.6923466,136,1363
20,2,18,18,Random,-9999.0,f86c4aa7e80d39fc,1.7590000629425049,0.06299996376037598,1657611339.557,2,Axe,Oil can,Salamander,Oil can,Axe,Axe,Oil can,Salamander,Oil can,Axe,3402.8646533489227,2022-07-12T07:35:39.557000,1657607936.6923466,100,1364
9,20,28,20,Random,-9999.0,05db9874205a17d9,0.6459999084472656,0.3619999885559082,1657611339.937,28,Salamander,Turtle,Crocodile,Salamander,Turtle,Salamander,Turtle,Crocodile,Salamander,Turtle,3403.2446534633636,2022-07-12T07:35:39.937000,1657607936.6923466,137,1365
3,1,9,9,Random,-9999.0,b6558360d614204c,1.6750001907348633,0.18599987030029297,1657611340.547,1,Anvil,Crocodile,Blindworm,Crocodile,Anvil,Anvil,Crocodile,Blindworm,Crocodile,Anvil,3403.8546533584595,2022-07-12T07:35:40.547000,1657607936.6923466,160,1366
4,14,23,14,Random,-9999.0,05db9874205a17d9,0.9860000610351562,0.3740000724792481,1657611341.314,23,Knife,Shovel,Boa python,Knife,Shovel,Knife,Shovel,Boa python,Knife,Shovel,3404.621653318405,2022-07-12T07:35:41.314000,1657607936.6923466,138,1367
10,14,0,0,Random,-9999.0,f86c4aa7e80d39fc,2.309000015258789,0.06199979782104492,1657611341.968,14,Knife,Alligator,Dinosaur,Alligator,Knife,Knife,Alligator,Dinosaur,Alligator,Knife,3405.275653362274,2022-07-12T07:35:41.968000,1657607936.6923466,101,1368
0,22,24,24,Random,-9999.0,05db9874205a17d9,0.5979998111724854,0.37800002098083496,1657611342.574,22,Screwdriver,Snake,Alligator,Snake,Screwdriver,Screwdriver,Snake,Alligator,Snake,Screwdriver,3405.8816533088684,2022-07-12T07:35:42.574000,1657607936.6923466,139,1369
8,2,22,22,Random,-9999.0,05db9874205a17d9,0.5859999656677246,0.382000207901001,1657611343.233,2,Axe,Screwdriver,Cobra,Screwdriver,Axe,Axe,Screwdriver,Cobra,Screwdriver,Axe,3406.5406534671783,2022-07-12T07:35:43.233000,1657607936.6923466,140,1370
8,22,9,9,Random,-9999.0,b6558360d614204c,3.0160000324249268,0.11100006103515624,1657611343.762,22,Screwdriver,Crocodile,Cobra,Crocodile,Screwdriver,Screwdriver,Crocodile,Cobra,Crocodile,Screwdriver,3407.0696535110474,2022-07-12T07:35:43.762000,1657607936.6923466,161,1371
5,18,20,20,Random,-9999.0,05db9874205a17d9,0.7599999904632568,0.3680000305175781,1657611344.364,18,Oil can,Salamander,Caiman,Salamander,Oil can,Oil can,Salamander,Caiman,Salamander,Oil can,3407.67165350914,2022-07-12T07:35:44.364000,1657607936.6923466,141,1372
9,0,12,0,Validation,18.0,05db9874205a17d9,0.629000186920166,0.370999813079834,1657611345.369,12,Alligator,Grinding disk,Crocodile,Alligator,Grinding disk,Alligator,Grinding disk,Crocodile,Alligator,Grinding disk,3408.6766533851624,2022-07-12T07:35:45.369000,1657607936.6923466,142,1373
26,14,23,14,Random,-9999.0,b6558360d614204c,1.5840001106262207,0.1919999122619629,1657611345.45,23,Knife,Shovel,Toad,Knife,Shovel,Knife,Shovel,Toad,Knife,Shovel,3408.7576534748077,2022-07-12T07:35:45.450000,1657607936.6923466,162,1374
24,20,18,20,Random,-9999.0,05db9874205a17d9,0.5999999046325684,0.7119998931884766,1657611346.685,18,Salamander,Oil can,Snake,Salamander,Oil can,Salamander,Oil can,Snake,Salamander,Oil can,3409.9926533699036,2022-07-12T07:35:46.685000,1657607936.6923466,143,1375
16,26,27,26,Random,-9999.0,b6558360d614204c,1.7999999523162842,0.10599994659423828,1657611347.355,27,Toad,Tortoise,Lizard,Toad,Tortoise,Toad,Tortoise,Lizard,Toad,Tortoise,3410.6626534461975,2022-07-12T07:35:47.355000,1657607936.6923466,163,1376
6,2,14,2,Random,-9999.0,05db9874205a17d9,0.565000057220459,0.36300015449523926,1657611347.605,14,Axe,Knife,Chameleon,Axe,Knife,Axe,Knife,Chameleon,Axe,Knife,3410.9126534461975,2022-07-12T07:35:47.605000,1657607936.6923466,144,1377
28,18,29,18,Random,-9999.0,05db9874205a17d9,0.7009999752044678,0.35500001907348633,1657611348.664,29,Oil can,Vacuum,Turtle,Oil can,Vacuum,Oil can,Vacuum,Turtle,Oil can,Vacuum,3411.9716534614563,2022-07-12T07:35:48.664000,1657607936.6923466,145,1378
0,27,25,27,Random,-9999.0,b6558360d614204c,1.747999906539917,0.09500002861022948,1657611349.191,25,Tortoise,Spanner,Alligator,Tortoise,Spanner,Tortoise,Spanner,Alligator,Tortoise,Spanner,3412.4986534118652,2022-07-12T07:35:49.191000,1657607936.6923466,164,1379
8,3,0,0,Random,-9999.0,05db9874205a17d9,1.628000020980835,0.37999987602233887,1657611350.676,3,Blindworm,Alligator,Cobra,Alligator,Blindworm,Blindworm,Alligator,Cobra,Alligator,Blindworm,3413.9836535453796,2022-07-12T07:35:50.676000,1657607936.6923466,146,1380
6,26,4,4,Random,-9999.0,b6558360d614204c,1.6410000324249268,0.09299993515014648,1657611350.935,26,Toad,Boa python,Chameleon,Boa python,Toad,Toad,Boa python,Chameleon,Boa python,Toad,3414.2426533699036,2022-07-12T07:35:50.935000,1657607936.6923466,165,1381
13,4,11,11,Random,-9999.0,05db9874205a17d9,0.9559998512268066,0.3640000820159912,1657611351.985,4,Boa python,Gecko,Hammer,Gecko,Boa python,Boa python,Gecko,Hammer,Gecko,Boa python,3415.29265332222,2022-07-12T07:35:51.985000,1657607936.6923466,147,1382
6,2,15,15,Random,-9999.0,f86c4aa7e80d39fc,10.979999780654907,0.10600018501281738,1657611353.065,2,Axe,Lawn Mower,Chameleon,Lawn Mower,Axe,Axe,Lawn Mower,Chameleon,Lawn Mower,Axe,3416.3726534843445,2022-07-12T07:35:53.065000,1657607936.6923466,102,1383
18,5,22,22,Random,-9999.0,05db9874205a17d9,0.7519998550415039,0.37600016593933105,1657611353.111,5,Caiman,Screwdriver,Oil can,Screwdriver,Caiman,Caiman,Screwdriver,Oil can,Screwdriver,Caiman,3416.418653488159,2022-07-12T07:35:53.111000,1657607936.6923466,148,1384
0,23,6,6,Random,-9999.0,b6558360d614204c,1.9160001277923584,0.09800004959106444,1657611353.12,23,Shovel,Chameleon,Alligator,Chameleon,Shovel,Shovel,Chameleon,Alligator,Chameleon,Shovel,3416.427653312683,2022-07-12T07:35:53.120000,1657607936.6923466,166,1385
2,26,7,7,Random,-9999.0,f86c4aa7e80d39fc,1.129000186920166,0.10500001907348631,1657611354.252,26,Toad,Chisel,Axe,Chisel,Toad,Toad,Chisel,Axe,Chisel,Toad,3417.559653520584,2022-07-12T07:35:54.252000,1657607936.6923466,103,1386
4,10,8,8,Random,-9999.0,05db9874205a17d9,1.0770001411437988,0.35500001907348633,1657611354.552,10,Dinosaur,Cobra,Boa python,Cobra,Dinosaur,Dinosaur,Cobra,Boa python,Cobra,Dinosaur,3417.8596534729004,2022-07-12T07:35:54.552000,1657607936.6923466,149,1387
10,8,29,8,Random,-9999.0,b6558360d614204c,1.4730000495910645,0.26799988746643066,1657611354.688,29,Cobra,Vacuum,Dinosaur,Cobra,Vacuum,Cobra,Vacuum,Dinosaur,Cobra,Vacuum,3417.9956533908844,2022-07-12T07:35:54.688000,1657607936.6923466,167,1388
10,16,28,28,Random,-9999.0,05db9874205a17d9,0.8870000839233398,0.6169998645782471,1657611356.04,16,Lizard,Turtle,Dinosaur,Turtle,Lizard,Lizard,Turtle,Dinosaur,Turtle,Lizard,3419.347653388977,2022-07-12T07:35:56.040000,1657607936.6923466,150,1389
18,9,28,28,Random,-9999.0,f86c4aa7e80d39fc,1.809999942779541,0.06699991226196289,1657611356.129,9,Crocodile,Turtle,Oil can,Turtle,Crocodile,Crocodile,Turtle,Oil can,Turtle,Crocodile,3419.4366533756256,2022-07-12T07:35:56.129000,1657607936.6923466,104,1390
11,15,6,6,Random,-9999.0,b6558360d614204c,1.7200000286102295,0.10699987411499023,1657611356.508,15,Lawn Mower,Chameleon,Gecko,Chameleon,Lawn Mower,Lawn Mower,Chameleon,Gecko,Chameleon,Lawn Mower,3419.815653324127,2022-07-12T07:35:56.508000,1657607936.6923466,168,1391
21,18,23,23,Random,-9999.0,05db9874205a17d9,1.00600004196167,0.369999885559082,1657611357.408,18,Oil can,Shovel,Saw,Shovel,Oil can,Oil can,Shovel,Saw,Shovel,Oil can,3420.7156534194946,2022-07-12T07:35:57.408000,1657607936.6923466,151,1392
0,11,2,11,Random,-9999.0,b6558360d614204c,1.3580000400543213,0.09100008010864258,1657611357.956,2,Gecko,Axe,Alligator,Gecko,Axe,Gecko,Axe,Alligator,Gecko,Axe,3421.2636535167694,2022-07-12T07:35:57.956000,1657607936.6923466,169,1393
26,3,4,3,Random,-9999.0,f86c4aa7e80d39fc,1.8309998512268064,0.06100010871887207,1657611358.017,4,Blindworm,Boa python,Toad,Blindworm,Boa python,Blindworm,Boa python,Toad,Blindworm,Boa python,3421.3246533870697,2022-07-12T07:35:58.017000,1657607936.6923466,105,1394
27,6,7,7,Random,-9999.0,05db9874205a17d9,0.4179999828338623,0.3659999370574951,1657611358.207,6,Chameleon,Chisel,Tortoise,Chisel,Chameleon,Chameleon,Chisel,Tortoise,Chisel,Chameleon,3421.51465344429,2022-07-12T07:35:58.207000,1657607936.6923466,152,1395
8,19,10,10,Random,-9999.0,b6558360d614204c,1.309999942779541,0.09400010108947754,1657611359.358,19,Paint brush,Dinosaur,Cobra,Dinosaur,Paint brush,Paint brush,Dinosaur,Cobra,Dinosaur,Paint brush,3422.6656534671783,2022-07-12T07:35:59.358000,1657607936.6923466,170,1396
12,19,27,19,Random,-9999.0,05db9874205a17d9,1.254000186920166,0.3619999885559082,1657611359.812,27,Paint brush,Tortoise,Grinding disk,Paint brush,Tortoise,Paint brush,Tortoise,Grinding disk,Paint brush,Tortoise,3423.1196534633636,2022-07-12T07:35:59.812000,1657607936.6923466,153,1397
21,19,22,19,Random,-9999.0,05db9874205a17d9,0.6599998474121094,0.37199997901916504,1657611360.863,22,Paint brush,Screwdriver,Saw,Paint brush,Screwdriver,Paint brush,Screwdriver,Saw,Paint brush,Screwdriver,3424.1706533432007,2022-07-12T07:36:00.863000,1657607936.6923466,154,1398
6,16,24,16,Random,-9999.0,b6558360d614204c,1.753999948501587,0.0930001735687256,1657611361.206,24,Lizard,Snake,Chameleon,Lizard,Snake,Lizard,Snake,Chameleon,Lizard,Snake,3424.5136535167694,2022-07-12T07:36:01.206000,1657607936.6923466,171,1399
11,18,2,18,Random,-9999.0,05db9874205a17d9,0.7630000114440918,0.3890001773834229,1657611362.008,2,Oil can,Axe,Gecko,Oil can,Axe,Oil can,Axe,Gecko,Oil can,Axe,3425.315653324127,2022-07-12T07:36:02.008000,1657607936.6923466,155,1400
18,0,12,12,Validation,19.0,f86c4aa7e80d39fc,4.851000070571899,0.06200003623962402,1657611362.974,0,Alligator,Grinding disk,Oil can,Grinding disk,Alligator,Alligator,Grinding disk,Oil can,Grinding disk,Alligator,3426.281653404236,2022-07-12T07:36:02.974000,1657607936.6923466,106,1401
29,20,0,20,Validation,0.0,b6558360d614204c,2.187000036239624,0.09299993515014648,1657611363.58,0,Salamander,Alligator,Vacuum,Salamander,Alligator,Salamander,Alligator,Vacuum,Salamander,Alligator,3426.88765335083,2022-07-12T07:36:03.580000,1657607936.6923466,172,1402
18,20,3,3,Random,-9999.0,05db9874205a17d9,1.375999927520752,0.3599998950958252,1657611363.756,20,Salamander,Blindworm,Oil can,Blindworm,Salamander,Salamander,Blindworm,Oil can,Blindworm,Salamander,3427.0636534690857,2022-07-12T07:36:03.756000,1657607936.6923466,156,1403
18,22,20,22,Random,-9999.0,f86c4aa7e80d39fc,1.3510000705718994,0.10399985313415527,1657611364.387,20,Screwdriver,Salamander,Oil can,Screwdriver,Salamander,Screwdriver,Salamander,Oil can,Screwdriver,Salamander,3427.6946535110474,2022-07-12T07:36:04.387000,1657607936.6923466,107,1404
25,13,20,20,Random,-9999.0,b6558360d614204c,1.2790000438690186,0.19099998474121097,1657611364.963,13,Hammer,Salamander,Spanner,Salamander,Hammer,Hammer,Salamander,Spanner,Salamander,Hammer,3428.270653486252,2022-07-12T07:36:04.963000,1657607936.6923466,173,1405
24,19,12,12,Random,-9999.0,05db9874205a17d9,0.8819999694824219,0.7020001411437988,1657611365.371,19,Paint brush,Grinding disk,Snake,Grinding disk,Paint brush,Paint brush,Grinding disk,Snake,Grinding disk,Paint brush,3428.6786534786224,2022-07-12T07:36:05.371000,1657607936.6923466,157,1406
26,18,28,28,Random,-9999.0,f86c4aa7e80d39fc,1.5540001392364502,0.06699991226196289,1657611366.009,18,Oil can,Turtle,Toad,Turtle,Oil can,Oil can,Turtle,Toad,Turtle,Oil can,3429.3166534900665,2022-07-12T07:36:06.009000,1657607936.6923466,108,1407
24,18,4,4,Random,-9999.0,05db9874205a17d9,0.7960000038146973,0.3880000114440918,1657611366.518,18,Oil can,Boa python,Snake,Boa python,Oil can,Oil can,Boa python,Snake,Boa python,Oil can,3429.8256533145905,2022-07-12T07:36:06.518000,1657607936.6923466,158,1408
15,11,20,20,Random,-9999.0,05db9874205a17d9,1.0720000267028809,0.3759999275207519,1657611367.97,11,Gecko,Salamander,Lawn Mower,Salamander,Gecko,Gecko,Salamander,Lawn Mower,Salamander,Gecko,3431.2776534557343,2022-07-12T07:36:07.970000,1657607936.6923466,159,1409
4,1,25,25,Random,-9999.0,f86c4aa7e80d39fc,2.546999931335449,0.06500005722045898,1657611368.658,1,Anvil,Spanner,Boa python,Spanner,Anvil,Anvil,Spanner,Boa python,Spanner,Anvil,3431.9656534194946,2022-07-12T07:36:08.658000,1657607936.6923466,109,1410
23,25,4,25,Random,-9999.0,b6558360d614204c,3.812999963760376,0.10500001907348631,1657611368.967,4,Spanner,Boa python,Shovel,Spanner,Boa python,Spanner,Boa python,Shovel,Spanner,Boa python,3432.2746534347534,2022-07-12T07:36:08.967000,1657607936.6923466,174,1411
10,28,20,20,Random,-9999.0,05db9874205a17d9,1.0750000476837158,0.372999906539917,1657611369.4,28,Turtle,Salamander,Dinosaur,Salamander,Turtle,Turtle,Salamander,Dinosaur,Salamander,Turtle,3432.7076535224915,2022-07-12T07:36:09.400000,1657607936.6923466,160,1412
29,12,21,21,Random,-9999.0,f86c4aa7e80d39fc,1.379000186920166,0.10800004005432128,1657611370.112,12,Grinding disk,Saw,Vacuum,Saw,Grinding disk,Grinding disk,Saw,Vacuum,Saw,Grinding disk,3433.41965341568,2022-07-12T07:36:10.112000,1657607936.6923466,110,1413
13,9,3,3,Random,-9999.0,05db9874205a17d9,0.6719999313354492,0.3600001335144043,1657611370.457,9,Crocodile,Blindworm,Hammer,Blindworm,Crocodile,Crocodile,Blindworm,Hammer,Blindworm,Crocodile,3433.76465344429,2022-07-12T07:36:10.457000,1657607936.6923466,161,1414
26,10,13,10,Random,-9999.0,b6558360d614204c,1.8550000190734863,0.18899989128112793,1657611370.926,13,Dinosaur,Hammer,Toad,Dinosaur,Hammer,Dinosaur,Hammer,Toad,Dinosaur,Hammer,3434.2336535453796,2022-07-12T07:36:10.926000,1657607936.6923466,175,1415
4,21,22,22,Random,-9999.0,05db9874205a17d9,0.8190000057220459,0.3650000095367432,1657611371.632,21,Saw,Screwdriver,Boa python,Screwdriver,Saw,Saw,Screwdriver,Boa python,Screwdriver,Saw,3434.9396533966064,2022-07-12T07:36:11.632000,1657607936.6923466,162,1416
2,21,4,21,Random,-9999.0,f86c4aa7e80d39fc,1.7999999523162842,0.06099987030029297,1657611371.976,4,Saw,Boa python,Axe,Saw,Boa python,Saw,Boa python,Axe,Saw,Boa python,3435.283653497696,2022-07-12T07:36:11.976000,1657607936.6923466,111,1417
2,22,15,15,Random,-9999.0,05db9874205a17d9,0.7060000896453857,0.3659999370574951,1657611372.698,22,Screwdriver,Lawn Mower,Axe,Lawn Mower,Screwdriver,Screwdriver,Lawn Mower,Axe,Lawn Mower,Screwdriver,3436.0056533813477,2022-07-12T07:36:12.698000,1657607936.6923466,163,1418
26,11,28,28,Random,-9999.0,b6558360d614204c,1.7110002040863037,0.10599994659423828,1657611372.735,11,Gecko,Turtle,Toad,Turtle,Gecko,Gecko,Turtle,Toad,Turtle,Gecko,3436.04265332222,2022-07-12T07:36:12.735000,1657607936.6923466,176,1419
28,20,5,20,Random,-9999.0,f86c4aa7e80d39fc,1.930999994277954,0.0710000991821289,1657611373.978,5,Salamander,Caiman,Turtle,Salamander,Caiman,Salamander,Caiman,Turtle,Salamander,Caiman,3437.2856533527374,2022-07-12T07:36:13.978000,1657607936.6923466,112,1420
19,22,28,22,Random,-9999.0,05db9874205a17d9,1.2920000553131104,0.3559999465942383,1657611374.351,28,Screwdriver,Turtle,Paint brush,Screwdriver,Turtle,Screwdriver,Turtle,Paint brush,Screwdriver,Turtle,3437.658653497696,2022-07-12T07:36:14.351000,1657607936.6923466,164,1421
20,29,0,0,Random,-9999.0,f86c4aa7e80d39fc,1.5769999027252195,0.0690000057220459,1657611375.616,29,Vacuum,Alligator,Salamander,Alligator,Vacuum,Vacuum,Alligator,Salamander,Alligator,Vacuum,3438.9236533641815,2022-07-12T07:36:15.616000,1657607936.6923466,113,1422
2,16,7,16,Random,-9999.0,05db9874205a17d9,0.9030001163482666,0.3769998550415039,1657611375.622,7,Lizard,Chisel,Axe,Lizard,Chisel,Lizard,Chisel,Axe,Lizard,Chisel,3438.929653406143,2022-07-12T07:36:15.622000,1657607936.6923466,165,1423
27,1,19,19,Random,-9999.0,b6558360d614204c,3.7260000705718994,0.09399986267089844,1657611376.653,1,Anvil,Paint brush,Tortoise,Paint brush,Anvil,Anvil,Paint brush,Tortoise,Paint brush,Anvil,3439.9606535434723,2022-07-12T07:36:16.653000,1657607936.6923466,177,1424
7,29,3,29,Random,-9999.0,05db9874205a17d9,0.7649998664855957,0.3710000514984131,1657611376.786,3,Vacuum,Blindworm,Chisel,Vacuum,Blindworm,Vacuum,Blindworm,Chisel,Vacuum,Blindworm,3440.0936534404755,2022-07-12T07:36:16.786000,1657607936.6923466,166,1425
10,27,19,27,Random,-9999.0,f86c4aa7e80d39fc,1.5180001258850098,0.06399989128112793,1657611377.191,19,Tortoise,Paint brush,Dinosaur,Tortoise,Paint brush,Tortoise,Paint brush,Dinosaur,Tortoise,Paint brush,3440.4986534118652,2022-07-12T07:36:17.191000,1657607936.6923466,114,1426
