head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
0,4,6,6,Random,-9999.0,1e49be34bce924b6,0.44900012016296387,0.5669999122619629,1658778290.686,4,Boa python,Chameleon,Alligator,Chameleon,Boa python,Boa python,Chameleon,Alligator,Chameleon,Boa python,2274.392487049103,2022-07-25T19:44:50.686000,1658776016.293513,36,1264
23,15,19,15,Random,-9999.0,1e49be34bce924b6,0.9470000267028807,0.35500001907348633,1658778291.999,19,Lawn Mower,Paint brush,Shovel,Lawn Mower,Paint brush,Lawn Mower,Paint brush,Shovel,Lawn Mower,Paint brush,2275.705487012863,2022-07-25T19:44:51.999000,1658776016.293513,37,1265
1,4,21,21,Random,-9999.0,298590a31c8b41a7,7.947000026702881,0.22300004959106445,1658778292.755,4,Boa python,Saw,Anvil,Saw,Boa python,Boa python,Saw,Anvil,Saw,Boa python,2276.461487054825,2022-07-25T19:44:52.755000,1658776016.293513,97,1266
1,25,20,20,Random,-9999.0,1e49be34bce924b6,1.1359999179840088,0.3650000095367432,1658778293.492,25,Spanner,Salamander,Anvil,Salamander,Spanner,Spanner,Salamander,Anvil,Salamander,Spanner,2277.1984870433807,2022-07-25T19:44:53.492000,1658776016.293513,38,1267
9,0,12,0,Validation,6.0,298590a31c8b41a7,1.6359999179840088,0.20799994468688965,1658778294.499,12,Alligator,Grinding disk,Crocodile,Alligator,Grinding disk,Alligator,Grinding disk,Crocodile,Alligator,Grinding disk,2278.205487012863,2022-07-25T19:44:54.499000,1658776016.293513,98,1268
7,5,8,5,Random,-9999.0,1e49be34bce924b6,0.632000207901001,0.4699997901916504,1658778294.581,8,Caiman,Cobra,Chisel,Caiman,Cobra,Caiman,Cobra,Chisel,Caiman,Cobra,2278.2874870300293,2022-07-25T19:44:54.581000,1658776016.293513,39,1269
8,29,14,14,Random,-9999.0,1e49be34bce924b6,0.6740000247955322,0.37800002098083496,1658778295.643,29,Vacuum,Knife,Cobra,Knife,Vacuum,Vacuum,Knife,Cobra,Knife,Vacuum,2279.3494868278503,2022-07-25T19:44:55.643000,1658776016.293513,40,1270
17,6,28,6,Random,-9999.0,1e49be34bce924b6,0.5279998779296875,0.3680000305175781,1658778297.088,28,Chameleon,Turtle,Nail,Chameleon,Turtle,Chameleon,Turtle,Nail,Chameleon,Turtle,2280.7944869995117,2022-07-25T19:44:57.088000,1658776016.293513,41,1271
23,3,10,10,Random,-9999.0,1e49be34bce924b6,0.8090000152587891,0.9719998836517334,1658778298.311,3,Blindworm,Dinosaur,Shovel,Dinosaur,Blindworm,Blindworm,Dinosaur,Shovel,Dinosaur,Blindworm,2282.017487049103,2022-07-25T19:44:58.311000,1658776016.293513,42,1272
0,25,11,25,Random,-9999.0,1e49be34bce924b6,0.6690001487731934,0.3399999141693115,1658778299.303,11,Spanner,Gecko,Alligator,Spanner,Gecko,Spanner,Gecko,Alligator,Spanner,Gecko,2283.009486913681,2022-07-25T19:44:59.303000,1658776016.293513,43,1273
14,0,19,19,Validation,7.0,1e49be34bce924b6,0.7239999771118164,0.33899998664855957,1658778300.39,0,Alligator,Paint brush,Knife,Paint brush,Alligator,Alligator,Paint brush,Knife,Paint brush,Alligator,2284.096487045288,2022-07-25T19:45:00.390000,1658776016.293513,44,1274
15,3,8,3,Random,-9999.0,1e49be34bce924b6,0.44499993324279785,0.3429999351501465,1658778301.159,8,Blindworm,Cobra,Lawn Mower,Blindworm,Cobra,Blindworm,Cobra,Lawn Mower,Blindworm,Cobra,2284.8654868602753,2022-07-25T19:45:01.159000,1658776016.293513,45,1275
9,25,20,25,Random,-9999.0,1e49be34bce924b6,0.3410000801086426,0.33899998664855957,1658778301.86,20,Spanner,Salamander,Crocodile,Spanner,Salamander,Spanner,Salamander,Crocodile,Spanner,Salamander,2285.5664868354797,2022-07-25T19:45:01.860000,1658776016.293513,46,1276
6,29,15,29,Random,-9999.0,298590a31c8b41a7,7.566999912261963,0.13000011444091797,1658778302.286,15,Vacuum,Lawn Mower,Chameleon,Vacuum,Lawn Mower,Vacuum,Lawn Mower,Chameleon,Vacuum,Lawn Mower,2285.9924869537354,2022-07-25T19:45:02.286000,1658776016.293513,99,1277
3,16,26,26,Random,-9999.0,1e49be34bce924b6,0.7590000629425049,0.3540000915527344,1658778302.953,16,Lizard,Toad,Blindworm,Toad,Lizard,Lizard,Toad,Blindworm,Toad,Lizard,2286.6594870090485,2022-07-25T19:45:02.953000,1658776016.293513,47,1278
12,4,2,4,Random,-9999.0,1e49be34bce924b6,0.5959999561309814,0.33899998664855957,1658778303.906,2,Boa python,Axe,Grinding disk,Boa python,Axe,Boa python,Axe,Grinding disk,Boa python,Axe,2287.6124868392944,2022-07-25T19:45:03.906000,1658776016.293513,48,1279
22,28,18,18,Random,-9999.0,298590a31c8b41a7,1.7060000896453855,0.2239999771118164,1658778304.126,28,Turtle,Oil can,Screwdriver,Oil can,Turtle,Turtle,Oil can,Screwdriver,Oil can,Turtle,2287.8324868679047,2022-07-25T19:45:04.126000,1658776016.293513,100,1280
6,5,23,5,Random,-9999.0,6bf06961a213b29b,73.34400010108948,0.2389998435974121,1658778304.277,23,Caiman,Shovel,Chameleon,Caiman,Shovel,Caiman,Shovel,Chameleon,Caiman,Shovel,2287.983486890793,2022-07-25T19:45:04.277000,1658776016.293513,20,1281
26,18,6,6,Random,-9999.0,1e49be34bce924b6,0.48400020599365234,0.3409998416900635,1658778304.714,18,Oil can,Chameleon,Toad,Chameleon,Oil can,Oil can,Chameleon,Toad,Chameleon,Oil can,2288.4204869270325,2022-07-25T19:45:04.714000,1658776016.293513,49,1282
24,17,19,19,Random,-9999.0,1e49be34bce924b6,0.5060000419616699,0.3510000705718994,1658778305.595,17,Nail,Paint brush,Snake,Paint brush,Nail,Nail,Paint brush,Snake,Paint brush,Nail,2289.301486968994,2022-07-25T19:45:05.595000,1658776016.293513,50,1283
23,5,6,5,Random,-9999.0,6bf06961a213b29b,2.871000051498413,0.20199990272521973,1658778307.338,6,Caiman,Chameleon,Shovel,Caiman,Chameleon,Caiman,Chameleon,Shovel,Caiman,Chameleon,2291.0444869995117,2022-07-25T19:45:07.338000,1658776016.293513,21,1284
1,28,13,13,Random,-9999.0,1e49be34bce924b6,0.8869998455047607,0.3619999885559082,1658778307.373,28,Turtle,Hammer,Anvil,Hammer,Turtle,Turtle,Hammer,Anvil,Hammer,Turtle,2291.079486846924,2022-07-25T19:45:07.373000,1658776016.293513,51,1285
25,4,20,4,Random,-9999.0,1e49be34bce924b6,0.7039999961853027,1.2300000190734863,1658778308.753,20,Boa python,Salamander,Spanner,Boa python,Salamander,Boa python,Salamander,Spanner,Boa python,Salamander,2292.4594869613647,2022-07-25T19:45:08.753000,1658776016.293513,52,1286
5,2,28,28,Random,-9999.0,6bf06961a213b29b,1.738999843597412,0.19000005722045896,1658778309.173,2,Axe,Turtle,Caiman,Turtle,Axe,Axe,Turtle,Caiman,Turtle,Axe,2292.8794870376587,2022-07-25T19:45:09.173000,1658776016.293513,22,1287
11,3,13,3,Random,-9999.0,1e49be34bce924b6,0.35199999809265137,0.3410000801086426,1658778309.486,13,Blindworm,Hammer,Gecko,Blindworm,Hammer,Blindworm,Hammer,Gecko,Blindworm,Hammer,2293.192487001419,2022-07-25T19:45:09.486000,1658776016.293513,53,1288
7,27,21,21,Random,-9999.0,1e49be34bce924b6,0.4320001602172851,0.3910000324249267,1658778310.276,27,Tortoise,Saw,Chisel,Saw,Tortoise,Tortoise,Saw,Chisel,Saw,Tortoise,2293.982486963272,2022-07-25T19:45:10.276000,1658776016.293513,54,1289
15,17,16,17,Random,-9999.0,298590a31c8b41a7,6.037999868392944,0.13199996948242188,1658778310.387,16,Nail,Lizard,Lawn Mower,Nail,Lizard,Nail,Lizard,Lawn Mower,Nail,Lizard,2294.0934870243073,2022-07-25T19:45:10.387000,1658776016.293513,101,1290
29,22,0,22,Random,-9999.0,6bf06961a213b29b,1.5930001735687256,0.10299992561340332,1658778310.871,0,Screwdriver,Alligator,Vacuum,Screwdriver,Alligator,Screwdriver,Alligator,Vacuum,Screwdriver,Alligator,2294.5774869918823,2022-07-25T19:45:10.871000,1658776016.293513,23,1291
7,26,11,11,Random,-9999.0,1e49be34bce924b6,0.33700013160705566,0.35199999809265137,1658778310.965,26,Toad,Gecko,Chisel,Gecko,Toad,Toad,Gecko,Chisel,Gecko,Toad,2294.671486854553,2022-07-25T19:45:10.965000,1658776016.293513,55,1292
18,0,12,0,Validation,8.0,1e49be34bce924b6,0.5839998722076416,0.4100000858306885,1658778311.962,12,Alligator,Grinding disk,Oil can,Alligator,Grinding disk,Alligator,Grinding disk,Oil can,Alligator,Grinding disk,2295.6684868335724,2022-07-25T19:45:11.962000,1658776016.293513,56,1293
24,25,15,25,Random,-9999.0,298590a31c8b41a7,2.120000123977661,0.2109999656677246,1658778312.727,15,Spanner,Lawn Mower,Snake,Spanner,Lawn Mower,Spanner,Lawn Mower,Snake,Spanner,Lawn Mower,2296.4334869384766,2022-07-25T19:45:12.727000,1658776016.293513,102,1294
1,21,8,8,Random,-9999.0,1e49be34bce924b6,0.4639999866485596,0.35899996757507324,1658778312.761,21,Saw,Cobra,Anvil,Cobra,Saw,Saw,Cobra,Anvil,Cobra,Saw,2296.467486858368,2022-07-25T19:45:12.761000,1658776016.293513,57,1295
13,11,2,11,Random,-9999.0,1e49be34bce924b6,0.492999792098999,0.36300015449523926,1658778313.626,2,Gecko,Axe,Hammer,Gecko,Axe,Gecko,Axe,Hammer,Gecko,Axe,2297.3324868679047,2022-07-25T19:45:13.626000,1658776016.293513,58,1296
9,29,13,13,Random,-9999.0,6bf06961a213b29b,3.1449999809265137,0.10299992561340332,1658778314.209,29,Vacuum,Hammer,Crocodile,Hammer,Vacuum,Vacuum,Hammer,Crocodile,Hammer,Vacuum,2297.91548705101,2022-07-25T19:45:14.209000,1658776016.293513,24,1297
20,1,4,4,Random,-9999.0,1e49be34bce924b6,0.5169999599456787,0.33300018310546875,1658778314.486,1,Anvil,Boa python,Salamander,Boa python,Anvil,Anvil,Boa python,Salamander,Boa python,Anvil,2298.192487001419,2022-07-25T19:45:14.486000,1658776016.293513,59,1298
25,3,0,3,Random,-9999.0,1e49be34bce924b6,0.5509998798370361,0.35199999809265137,1658778315.38,0,Blindworm,Alligator,Spanner,Blindworm,Alligator,Blindworm,Alligator,Spanner,Blindworm,Alligator,2299.086487054825,2022-07-25T19:45:15.380000,1658776016.293513,60,1299
28,27,17,27,Random,-9999.0,6bf06961a213b29b,1.380000114440918,0.18899989128112793,1658778315.695,17,Tortoise,Nail,Turtle,Tortoise,Nail,Tortoise,Nail,Turtle,Tortoise,Nail,2299.4014868736267,2022-07-25T19:45:15.695000,1658776016.293513,25,1300
1,26,10,26,Random,-9999.0,298590a31c8b41a7,2.8430001735687256,0.2199997901916504,1658778315.779,10,Toad,Dinosaur,Anvil,Toad,Dinosaur,Toad,Dinosaur,Anvil,Toad,Dinosaur,2299.485486984253,2022-07-25T19:45:15.779000,1658776016.293513,103,1301
0,18,26,26,Random,-9999.0,1e49be34bce924b6,0.45399999618530273,0.36100006103515625,1658778316.194,18,Oil can,Toad,Alligator,Toad,Oil can,Oil can,Toad,Alligator,Toad,Oil can,2299.900486946106,2022-07-25T19:45:16.194000,1658776016.293513,61,1302
10,17,23,17,Random,-9999.0,1e49be34bce924b6,0.4330000877380371,0.34599995613098145,1658778316.985,23,Nail,Shovel,Dinosaur,Nail,Shovel,Nail,Shovel,Dinosaur,Nail,Shovel,2300.6914868354797,2022-07-25T19:45:16.985000,1658776016.293513,62,1303
22,4,11,4,Random,-9999.0,1e49be34bce924b6,0.5940001010894775,0.35199999809265137,1658778317.919,11,Boa python,Gecko,Screwdriver,Boa python,Gecko,Boa python,Gecko,Screwdriver,Boa python,Gecko,2301.6254868507385,2022-07-25T19:45:17.919000,1658776016.293513,63,1304
26,10,20,20,Random,-9999.0,6bf06961a213b29b,2.6619999408721924,0.10599994659423828,1658778318.552,10,Dinosaur,Salamander,Toad,Salamander,Dinosaur,Dinosaur,Salamander,Toad,Salamander,Dinosaur,2302.2584869861603,2022-07-25T19:45:18.552000,1658776016.293513,26,1305
12,26,14,14,Random,-9999.0,1e49be34bce924b6,0.4509999752044678,0.40199995040893555,1658778318.808,26,Toad,Knife,Grinding disk,Knife,Toad,Toad,Knife,Grinding disk,Knife,Toad,2302.514487028122,2022-07-25T19:45:18.808000,1658776016.293513,64,1306
24,19,4,4,Random,-9999.0,298590a31c8b41a7,1.4890000820159912,0.20600008964538577,1658778319.465,19,Paint brush,Boa python,Snake,Boa python,Paint brush,Paint brush,Boa python,Snake,Boa python,Paint brush,2303.171486854553,2022-07-25T19:45:19.465000,1658776016.293513,104,1307
20,0,3,0,Validation,9.0,1e49be34bce924b6,0.48799991607666016,0.3859999179840088,1658778319.656,3,Alligator,Blindworm,Salamander,Alligator,Blindworm,Alligator,Blindworm,Salamander,Alligator,Blindworm,2303.3624868392944,2022-07-25T19:45:19.656000,1658776016.293513,65,1308
8,3,7,7,Random,-9999.0,1e49be34bce924b6,0.4179999828338623,0.39300012588500977,1658778320.443,3,Blindworm,Chisel,Cobra,Chisel,Blindworm,Blindworm,Chisel,Cobra,Chisel,Blindworm,2304.149487018585,2022-07-25T19:45:20.443000,1658776016.293513,66,1309
16,29,24,24,Random,-9999.0,298590a31c8b41a7,1.7690000534057615,2.192999839782715,1658778321.354,29,Vacuum,Snake,Lizard,Snake,Vacuum,Vacuum,Snake,Lizard,Snake,Vacuum,2305.0604870319366,2022-07-25T19:45:21.354000,1658776016.293513,105,1310
2,7,23,7,Random,-9999.0,6bf06961a213b29b,2.686000108718872,0.1940000057220459,1658778321.432,23,Chisel,Shovel,Axe,Chisel,Shovel,Chisel,Shovel,Axe,Chisel,Shovel,2305.1384868621826,2022-07-25T19:45:21.432000,1658776016.293513,27,1311
10,26,21,21,Random,-9999.0,1e49be34bce924b6,0.625,0.3789999485015869,1658778321.454,26,Toad,Saw,Dinosaur,Saw,Toad,Toad,Saw,Dinosaur,Saw,Toad,2305.160486936569,2022-07-25T19:45:21.454000,1658776016.293513,67,1312
7,0,15,15,Validation,10.0,1e49be34bce924b6,0.4649999141693115,0.3660001754760742,1658778322.283,0,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,2305.9894869327545,2022-07-25T19:45:22.283000,1658776016.293513,68,1313
21,0,26,26,Validation,11.0,1e49be34bce924b6,0.27699995040893555,0.3600001335144043,1658778322.925,0,Alligator,Toad,Saw,Toad,Alligator,Alligator,Toad,Saw,Toad,Alligator,2306.6314868927,2022-07-25T19:45:22.925000,1658776016.293513,69,1314
3,5,18,5,Random,-9999.0,298590a31c8b41a7,1.7789998054504397,0.14400005340576172,1658778323.267,18,Caiman,Oil can,Blindworm,Caiman,Oil can,Caiman,Oil can,Blindworm,Caiman,Oil can,2306.9734869003296,2022-07-25T19:45:23.267000,1658776016.293513,106,1315
16,24,23,23,Random,-9999.0,1e49be34bce924b6,0.7929999828338623,0.372999906539917,1658778324.093,24,Snake,Shovel,Lizard,Shovel,Snake,Snake,Shovel,Lizard,Shovel,Snake,2307.799486875534,2022-07-25T19:45:24.093000,1658776016.293513,70,1316
28,20,17,17,Random,-9999.0,1e49be34bce924b6,0.4320001602172851,0.3489999771118164,1658778324.856,20,Salamander,Nail,Turtle,Nail,Salamander,Salamander,Nail,Turtle,Nail,Salamander,2308.562486886978,2022-07-25T19:45:24.856000,1658776016.293513,71,1317
14,29,12,12,Random,-9999.0,298590a31c8b41a7,1.684000015258789,0.12899994850158691,1658778325.076,29,Vacuum,Grinding disk,Knife,Grinding disk,Vacuum,Vacuum,Grinding disk,Knife,Grinding disk,Vacuum,2308.7824869155884,2022-07-25T19:45:25.076000,1658776016.293513,107,1318
18,8,3,8,Random,-9999.0,6bf06961a213b29b,3.499000072479248,0.19699978828430176,1658778325.126,3,Cobra,Blindworm,Oil can,Cobra,Blindworm,Cobra,Blindworm,Oil can,Cobra,Blindworm,2308.8324868679047,2022-07-25T19:45:25.126000,1658776016.293513,28,1319
23,12,5,12,Random,-9999.0,1e49be34bce924b6,0.6050000190734863,0.3890001773834229,1658778325.924,5,Grinding disk,Caiman,Shovel,Grinding disk,Caiman,Grinding disk,Caiman,Shovel,Grinding disk,Caiman,2309.6304869651794,2022-07-25T19:45:25.924000,1658776016.293513,72,1320
23,9,11,9,Random,-9999.0,298590a31c8b41a7,1.9749999046325684,0.11100006103515624,1658778327.273,11,Crocodile,Gecko,Shovel,Crocodile,Gecko,Crocodile,Gecko,Shovel,Crocodile,Gecko,2310.9794869422913,2022-07-25T19:45:27.273000,1658776016.293513,108,1321
19,20,0,20,Random,-9999.0,6bf06961a213b29b,2.316999912261963,0.1960000991821289,1658778327.646,0,Salamander,Alligator,Paint brush,Salamander,Alligator,Salamander,Alligator,Paint brush,Salamander,Alligator,2311.352486848831,2022-07-25T19:45:27.646000,1658776016.293513,29,1322
6,9,26,26,Random,-9999.0,1e49be34bce924b6,0.7909998893737793,0.442000150680542,1658778327.655,9,Crocodile,Toad,Chameleon,Toad,Crocodile,Crocodile,Toad,Chameleon,Toad,Crocodile,2311.3614869117737,2022-07-25T19:45:27.655000,1658776016.293513,73,1323
29,19,23,19,Random,-9999.0,1e49be34bce924b6,1.0759999752044678,0.934999942779541,1658778329.109,23,Paint brush,Shovel,Vacuum,Paint brush,Shovel,Paint brush,Shovel,Vacuum,Paint brush,Shovel,2312.815486907959,2022-07-25T19:45:29.109000,1658776016.293513,74,1324
29,28,14,14,Random,-9999.0,298590a31c8b41a7,1.9149999618530271,0.2330000400543213,1658778329.467,28,Turtle,Knife,Vacuum,Knife,Turtle,Turtle,Knife,Vacuum,Knife,Turtle,2313.1734869480133,2022-07-25T19:45:29.467000,1658776016.293513,109,1325
20,0,17,0,Validation,12.0,6bf06961a213b29b,2.2810001373291016,0.19899988174438477,1658778330.119,17,Alligator,Nail,Salamander,Alligator,Nail,Alligator,Nail,Salamander,Alligator,Nail,2313.8254868984222,2022-07-25T19:45:30.119000,1658776016.293513,30,1326
27,23,15,23,Random,-9999.0,1e49be34bce924b6,0.4889998435974121,0.5310001373291016,1658778330.133,15,Shovel,Lawn Mower,Tortoise,Shovel,Lawn Mower,Shovel,Lawn Mower,Tortoise,Shovel,Lawn Mower,2313.839486837387,2022-07-25T19:45:30.133000,1658776016.293513,75,1327
28,13,12,13,Random,-9999.0,1e49be34bce924b6,0.3810000419616699,0.3970000743865967,1658778330.894,12,Hammer,Grinding disk,Turtle,Hammer,Grinding disk,Hammer,Grinding disk,Turtle,Hammer,Grinding disk,2314.6004869937897,2022-07-25T19:45:30.894000,1658776016.293513,76,1328
6,8,9,8,Random,-9999.0,1e49be34bce924b6,0.3489999771118164,0.3409998416900635,1658778331.583,9,Cobra,Crocodile,Chameleon,Cobra,Crocodile,Cobra,Crocodile,Chameleon,Cobra,Crocodile,2315.289486885071,2022-07-25T19:45:31.583000,1658776016.293513,77,1329
23,5,25,25,Random,-9999.0,6bf06961a213b29b,1.878000020980835,0.1940000057220459,1658778332.093,5,Caiman,Spanner,Shovel,Spanner,Caiman,Caiman,Spanner,Shovel,Spanner,Caiman,2315.799486875534,2022-07-25T19:45:32.093000,1658776016.293513,31,1330
29,20,0,0,Validation,13.0,298590a31c8b41a7,2.513000011444092,0.27699995040893555,1658778332.206,20,Salamander,Alligator,Vacuum,Alligator,Salamander,Salamander,Alligator,Vacuum,Alligator,Salamander,2315.9124870300293,2022-07-25T19:45:32.206000,1658776016.293513,110,1331
8,23,10,23,Random,-9999.0,1e49be34bce924b6,0.3100001811981201,0.3650000095367432,1658778332.27,10,Shovel,Dinosaur,Cobra,Shovel,Dinosaur,Shovel,Dinosaur,Cobra,Shovel,Dinosaur,2315.9764869213104,2022-07-25T19:45:32.270000,1658776016.293513,78,1332
2,13,4,4,Random,-9999.0,1e49be34bce924b6,0.3689999580383301,0.34800004959106445,1658778332.986,13,Hammer,Boa python,Axe,Boa python,Hammer,Hammer,Boa python,Axe,Boa python,Hammer,2316.692487001419,2022-07-25T19:45:32.986000,1658776016.293513,79,1333
12,24,4,4,Random,-9999.0,1e49be34bce924b6,0.5019998550415039,0.36300015449523926,1658778333.83,24,Snake,Boa python,Grinding disk,Boa python,Snake,Snake,Boa python,Grinding disk,Boa python,Snake,2317.53648686409,2022-07-25T19:45:33.830000,1658776016.293513,80,1334
16,24,7,24,Random,-9999.0,298590a31c8b41a7,2.444000005722046,0.2050001621246338,1658778334.843,7,Snake,Chisel,Lizard,Snake,Chisel,Snake,Chisel,Lizard,Snake,Chisel,2318.549486875534,2022-07-25T19:45:34.843000,1658776016.293513,111,1335
10,4,19,4,Random,-9999.0,1e49be34bce924b6,0.6289999485015869,0.39800000190734863,1658778334.866,19,Boa python,Paint brush,Dinosaur,Boa python,Paint brush,Boa python,Paint brush,Dinosaur,Boa python,Paint brush,2318.5724868774414,2022-07-25T19:45:34.866000,1658776016.293513,81,1336
29,16,20,16,Random,-9999.0,6bf06961a213b29b,2.625,0.10299992561340332,1658778334.917,20,Lizard,Salamander,Vacuum,Lizard,Salamander,Lizard,Salamander,Vacuum,Lizard,Salamander,2318.623486995697,2022-07-25T19:45:34.917000,1658776016.293513,32,1337
11,21,13,13,Random,-9999.0,1e49be34bce924b6,0.6999998092651367,0.34400010108947754,1658778335.921,21,Saw,Hammer,Gecko,Hammer,Saw,Saw,Hammer,Gecko,Hammer,Saw,2319.6274869441986,2022-07-25T19:45:35.921000,1658776016.293513,82,1338
20,2,26,26,Random,-9999.0,298590a31c8b41a7,1.3959999084472656,0.2109999656677246,1658778336.355,2,Axe,Toad,Salamander,Toad,Axe,Axe,Toad,Salamander,Toad,Axe,2320.0614869594574,2022-07-25T19:45:36.355000,1658776016.293513,112,1339
6,0,18,0,Validation,14.0,1e49be34bce924b6,0.690000057220459,0.38700008392333984,1658778337.56,18,Alligator,Oil can,Chameleon,Alligator,Oil can,Alligator,Oil can,Chameleon,Alligator,Oil can,2321.2664868831635,2022-07-25T19:45:37.560000,1658776016.293513,83,1340
6,19,28,28,Random,-9999.0,298590a31c8b41a7,1.4590001106262207,0.11899995803833008,1658778337.945,19,Paint brush,Turtle,Chameleon,Turtle,Paint brush,Paint brush,Turtle,Chameleon,Turtle,Paint brush,2321.6514868736267,2022-07-25T19:45:37.945000,1658776016.293513,113,1341
27,9,26,26,Random,-9999.0,1e49be34bce924b6,0.30900001525878906,0.9270000457763672,1658778338.226,9,Crocodile,Toad,Tortoise,Toad,Crocodile,Crocodile,Toad,Tortoise,Toad,Crocodile,2321.932487010956,2022-07-25T19:45:38.226000,1658776016.293513,84,1342
10,6,4,6,Random,-9999.0,1e49be34bce924b6,0.33099985122680664,0.3470001220703125,1658778338.882,4,Chameleon,Boa python,Dinosaur,Chameleon,Boa python,Chameleon,Boa python,Dinosaur,Chameleon,Boa python,2322.5884869098663,2022-07-25T19:45:38.882000,1658776016.293513,85,1343
25,1,21,21,Random,-9999.0,6bf06961a213b29b,4.38100004196167,0.19499993324279785,1658778339.497,1,Anvil,Saw,Spanner,Saw,Anvil,Anvil,Saw,Spanner,Saw,Anvil,2323.203486919403,2022-07-25T19:45:39.497000,1658776016.293513,33,1344
8,19,9,19,Random,-9999.0,1e49be34bce924b6,0.6559998989105225,0.32400012016296387,1658778339.88,9,Paint brush,Crocodile,Cobra,Paint brush,Crocodile,Paint brush,Crocodile,Cobra,Paint brush,Crocodile,2323.586487054825,2022-07-25T19:45:39.880000,1658776016.293513,86,1345
4,12,13,12,Random,-9999.0,1e49be34bce924b6,0.5360000133514404,0.3429999351501465,1658778340.751,13,Grinding disk,Hammer,Boa python,Grinding disk,Hammer,Grinding disk,Hammer,Boa python,Grinding disk,Hammer,2324.4574868679047,2022-07-25T19:45:40.751000,1658776016.293513,87,1346
6,16,21,16,Random,-9999.0,6bf06961a213b29b,1.563999891281128,0.1960000991821289,1658778341.161,21,Lizard,Saw,Chameleon,Lizard,Saw,Lizard,Saw,Chameleon,Lizard,Saw,2324.8674869537354,2022-07-25T19:45:41.161000,1658776016.293513,34,1347
9,15,14,15,Random,-9999.0,298590a31c8b41a7,3.2180001735687256,0.13399982452392578,1658778341.398,14,Lawn Mower,Knife,Crocodile,Lawn Mower,Knife,Lawn Mower,Knife,Crocodile,Lawn Mower,Knife,2325.1044869422913,2022-07-25T19:45:41.398000,1658776016.293513,114,1348
17,21,23,21,Random,-9999.0,1e49be34bce924b6,0.6989998817443848,0.36300015449523926,1658778341.861,23,Saw,Shovel,Nail,Saw,Shovel,Saw,Shovel,Nail,Saw,Shovel,2325.567487001419,2022-07-25T19:45:41.861000,1658776016.293513,88,1349
3,22,23,22,Random,-9999.0,1e49be34bce924b6,0.5269999504089355,0.3919999599456787,1658778342.735,23,Screwdriver,Shovel,Blindworm,Screwdriver,Shovel,Screwdriver,Shovel,Blindworm,Screwdriver,Shovel,2326.4414868354797,2022-07-25T19:45:42.735000,1658776016.293513,89,1350
25,21,8,21,Random,-9999.0,6bf06961a213b29b,1.738999843597412,0.1010000705718994,1658778343.003,8,Saw,Cobra,Spanner,Saw,Cobra,Saw,Cobra,Spanner,Saw,Cobra,2326.7094869613647,2022-07-25T19:45:43.003000,1658776016.293513,35,1351
6,25,20,25,Random,-9999.0,1e49be34bce924b6,0.5729999542236328,0.3659999370574951,1658778343.727,20,Spanner,Salamander,Chameleon,Spanner,Salamander,Spanner,Salamander,Chameleon,Spanner,Salamander,2327.4334869384766,2022-07-25T19:45:43.727000,1658776016.293513,90,1352
7,6,29,6,Random,-9999.0,1e49be34bce924b6,0.4519999027252197,0.40200018882751465,1658778344.516,29,Chameleon,Vacuum,Chisel,Chameleon,Vacuum,Chameleon,Vacuum,Chisel,Chameleon,Vacuum,2328.222486972809,2022-07-25T19:45:44.516000,1658776016.293513,91,1353
2,4,24,24,Random,-9999.0,298590a31c8b41a7,3.2149999141693115,0.21499991416931152,1658778344.81,4,Boa python,Snake,Axe,Snake,Boa python,Boa python,Snake,Axe,Snake,Boa python,2328.5164868831635,2022-07-25T19:45:44.810000,1658776016.293513,115,1354
27,22,15,22,Random,-9999.0,6bf06961a213b29b,2.3940000534057617,0.12600016593933103,1658778345.621,15,Screwdriver,Lawn Mower,Tortoise,Screwdriver,Lawn Mower,Screwdriver,Lawn Mower,Tortoise,Screwdriver,Lawn Mower,2329.3274869918823,2022-07-25T19:45:45.621000,1658776016.293513,36,1355
28,0,23,23,Validation,15.0,1e49be34bce924b6,0.7850000858306885,0.34399986267089844,1658778345.644,0,Alligator,Shovel,Turtle,Shovel,Alligator,Alligator,Shovel,Turtle,Shovel,Alligator,2329.3504869937897,2022-07-25T19:45:45.644000,1658776016.293513,92,1356
18,0,27,27,Validation,16.0,298590a31c8b41a7,1.8659999370574951,0.2120001316070557,1658778346.797,0,Alligator,Tortoise,Oil can,Tortoise,Alligator,Alligator,Tortoise,Oil can,Tortoise,Alligator,2330.5034868717194,2022-07-25T19:45:46.797000,1658776016.293513,116,1357
20,9,16,16,Random,-9999.0,6bf06961a213b29b,1.7029998302459717,0.20099997520446777,1658778347.422,9,Crocodile,Lizard,Salamander,Lizard,Crocodile,Crocodile,Lizard,Salamander,Lizard,Crocodile,2331.1284868717194,2022-07-25T19:45:47.422000,1658776016.293513,37,1358
