,head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
1064,0,27,25,27,Random,-9999.0,b6558360d614204c,1.747999906539917,0.0950000286102294,1657611349.191,25,Tortoise,Spanner,Alligator,Tortoise,Spanner,Tortoise,Spanner,Alligator,Tortoise,Spanner,3412.498653411865,2022-07-12T07:35:49.191000,1657607936.6923466,164,1379
1065,6,26,4,4,Random,-9999.0,b6558360d614204c,1.6410000324249268,0.0929999351501464,1657611350.935,26,Toad,Boa python,Chameleon,Boa python,Toad,Toad,Boa python,Chameleon,Boa python,Toad,3414.242653369904,2022-07-12T07:35:50.935000,1657607936.6923466,165,1381
1066,6,2,15,15,Random,-9999.0,f86c4aa7e80d39fc,10.979999780654907,0.1060001850128173,1657611353.065,2,Axe,Lawn Mower,Chameleon,Lawn Mower,Axe,Axe,Lawn Mower,Chameleon,Lawn Mower,Axe,3416.3726534843445,2022-07-12T07:35:53.065000,1657607936.6923466,102,1383
1067,0,23,6,6,Random,-9999.0,b6558360d614204c,1.9160001277923584,0.0980000495910644,1657611353.12,23,Shovel,Chameleon,Alligator,Chameleon,Shovel,Shovel,Chameleon,Alligator,Chameleon,Shovel,3416.427653312683,2022-07-12T07:35:53.120000,1657607936.6923466,166,1385
1068,2,26,7,7,Random,-9999.0,f86c4aa7e80d39fc,1.129000186920166,0.1050000190734863,1657611354.252,26,Toad,Chisel,Axe,Chisel,Toad,Toad,Chisel,Axe,Chisel,Toad,3417.559653520584,2022-07-12T07:35:54.252000,1657607936.6923466,103,1386
1069,10,8,29,8,Random,-9999.0,b6558360d614204c,1.4730000495910645,0.2679998874664306,1657611354.688,29,Cobra,Vacuum,Dinosaur,Cobra,Vacuum,Cobra,Vacuum,Dinosaur,Cobra,Vacuum,3417.9956533908844,2022-07-12T07:35:54.688000,1657607936.6923466,167,1388
1070,18,9,28,28,Random,-9999.0,f86c4aa7e80d39fc,1.809999942779541,0.0669999122619628,1657611356.129,9,Crocodile,Turtle,Oil can,Turtle,Crocodile,Crocodile,Turtle,Oil can,Turtle,Crocodile,3419.4366533756256,2022-07-12T07:35:56.129000,1657607936.6923466,104,1390
1071,11,15,6,6,Random,-9999.0,b6558360d614204c,1.7200000286102295,0.1069998741149902,1657611356.508,15,Lawn Mower,Chameleon,Gecko,Chameleon,Lawn Mower,Lawn Mower,Chameleon,Gecko,Chameleon,Lawn Mower,3419.815653324127,2022-07-12T07:35:56.508000,1657607936.6923466,168,1391
1072,0,11,2,11,Random,-9999.0,b6558360d614204c,1.3580000400543213,0.0910000801086425,1657611357.956,2,Gecko,Axe,Alligator,Gecko,Axe,Gecko,Axe,Alligator,Gecko,Axe,3421.2636535167694,2022-07-12T07:35:57.956000,1657607936.6923466,169,1393
1073,26,3,4,3,Random,-9999.0,f86c4aa7e80d39fc,1.8309998512268064,0.061000108718872,1657611358.017,4,Blindworm,Boa python,Toad,Blindworm,Boa python,Blindworm,Boa python,Toad,Blindworm,Boa python,3421.3246533870697,2022-07-12T07:35:58.017000,1657607936.6923466,105,1394
1074,8,19,10,10,Random,-9999.0,b6558360d614204c,1.309999942779541,0.0940001010894775,1657611359.358,19,Paint brush,Dinosaur,Cobra,Dinosaur,Paint brush,Paint brush,Dinosaur,Cobra,Dinosaur,Paint brush,3422.6656534671783,2022-07-12T07:35:59.358000,1657607936.6923466,170,1396
1075,6,16,24,16,Random,-9999.0,b6558360d614204c,1.753999948501587,0.0930001735687256,1657611361.206,24,Lizard,Snake,Chameleon,Lizard,Snake,Lizard,Snake,Chameleon,Lizard,Snake,3424.5136535167694,2022-07-12T07:36:01.206000,1657607936.6923466,171,1399
1076,18,0,12,12,Validation,19.0,f86c4aa7e80d39fc,4.851000070571899,0.062000036239624,1657611362.974,0,Alligator,Grinding disk,Oil can,Grinding disk,Alligator,Alligator,Grinding disk,Oil can,Grinding disk,Alligator,3426.281653404236,2022-07-12T07:36:02.974000,1657607936.6923466,106,1401
1077,29,20,0,20,Validation,0.0,b6558360d614204c,2.187000036239624,0.0929999351501464,1657611363.58,0,Salamander,Alligator,Vacuum,Salamander,Alligator,Salamander,Alligator,Vacuum,Salamander,Alligator,3426.88765335083,2022-07-12T07:36:03.580000,1657607936.6923466,172,1402
1078,18,22,20,22,Random,-9999.0,f86c4aa7e80d39fc,1.3510000705718994,0.1039998531341552,1657611364.387,20,Screwdriver,Salamander,Oil can,Screwdriver,Salamander,Screwdriver,Salamander,Oil can,Screwdriver,Salamander,3427.694653511048,2022-07-12T07:36:04.387000,1657607936.6923466,107,1404
1079,25,13,20,20,Random,-9999.0,b6558360d614204c,1.2790000438690186,0.1909999847412109,1657611364.963,13,Hammer,Salamander,Spanner,Salamander,Hammer,Hammer,Salamander,Spanner,Salamander,Hammer,3428.270653486252,2022-07-12T07:36:04.963000,1657607936.6923466,173,1405
1080,26,18,28,28,Random,-9999.0,f86c4aa7e80d39fc,1.5540001392364502,0.0669999122619628,1657611366.009,18,Oil can,Turtle,Toad,Turtle,Oil can,Oil can,Turtle,Toad,Turtle,Oil can,3429.3166534900665,2022-07-12T07:36:06.009000,1657607936.6923466,108,1407
1081,4,1,25,25,Random,-9999.0,f86c4aa7e80d39fc,2.546999931335449,0.0650000572204589,1657611368.658,1,Anvil,Spanner,Boa python,Spanner,Anvil,Anvil,Spanner,Boa python,Spanner,Anvil,3431.965653419494,2022-07-12T07:36:08.658000,1657607936.6923466,109,1410
1082,23,25,4,25,Random,-9999.0,b6558360d614204c,3.812999963760376,0.1050000190734863,1657611368.967,4,Spanner,Boa python,Shovel,Spanner,Boa python,Spanner,Boa python,Shovel,Spanner,Boa python,3432.2746534347534,2022-07-12T07:36:08.967000,1657607936.6923466,174,1411
1083,29,12,21,21,Random,-9999.0,f86c4aa7e80d39fc,1.379000186920166,0.1080000400543212,1657611370.112,12,Grinding disk,Saw,Vacuum,Saw,Grinding disk,Grinding disk,Saw,Vacuum,Saw,Grinding disk,3433.41965341568,2022-07-12T07:36:10.112000,1657607936.6923466,110,1413
1084,26,10,13,10,Random,-9999.0,b6558360d614204c,1.8550000190734863,0.1889998912811279,1657611370.926,13,Dinosaur,Hammer,Toad,Dinosaur,Hammer,Dinosaur,Hammer,Toad,Dinosaur,Hammer,3434.23365354538,2022-07-12T07:36:10.926000,1657607936.6923466,175,1415
1085,2,21,4,21,Random,-9999.0,f86c4aa7e80d39fc,1.7999999523162842,0.0609998703002929,1657611371.976,4,Saw,Boa python,Axe,Saw,Boa python,Saw,Boa python,Axe,Saw,Boa python,3435.283653497696,2022-07-12T07:36:11.976000,1657607936.6923466,111,1417
1086,26,11,28,28,Random,-9999.0,b6558360d614204c,1.7110002040863037,0.1059999465942382,1657611372.735,11,Gecko,Turtle,Toad,Turtle,Gecko,Gecko,Turtle,Toad,Turtle,Gecko,3436.04265332222,2022-07-12T07:36:12.735000,1657607936.6923466,176,1419
1087,28,20,5,20,Random,-9999.0,f86c4aa7e80d39fc,1.930999994277954,0.0710000991821289,1657611373.978,5,Salamander,Caiman,Turtle,Salamander,Caiman,Salamander,Caiman,Turtle,Salamander,Caiman,3437.2856533527374,2022-07-12T07:36:13.978000,1657607936.6923466,112,1420
1088,20,29,0,0,Random,-9999.0,f86c4aa7e80d39fc,1.5769999027252195,0.0690000057220459,1657611375.616,29,Vacuum,Alligator,Salamander,Alligator,Vacuum,Vacuum,Alligator,Salamander,Alligator,Vacuum,3438.923653364181,2022-07-12T07:36:15.616000,1657607936.6923466,113,1422
1089,27,1,19,19,Random,-9999.0,b6558360d614204c,3.7260000705718994,0.0939998626708984,1657611376.653,1,Anvil,Paint brush,Tortoise,Paint brush,Anvil,Anvil,Paint brush,Tortoise,Paint brush,Anvil,3439.9606535434723,2022-07-12T07:36:16.653000,1657607936.6923466,177,1424
1090,10,27,19,27,Random,-9999.0,f86c4aa7e80d39fc,1.5180001258850098,0.0639998912811279,1657611377.191,19,Tortoise,Paint brush,Dinosaur,Tortoise,Paint brush,Tortoise,Paint brush,Dinosaur,Tortoise,Paint brush,3440.498653411865,2022-07-12T07:36:17.191000,1657607936.6923466,114,1426
1091,20,7,4,4,Random,-9999.0,b6558360d614204c,1.9830000400543213,0.1929998397827148,1657611378.852,7,Chisel,Boa python,Salamander,Boa python,Chisel,Chisel,Boa python,Salamander,Boa python,Chisel,3442.1596534252167,2022-07-12T07:36:18.852000,1657607936.6923466,178,1428
1092,6,3,10,3,Random,-9999.0,f86c4aa7e80d39fc,2.5920000076293945,0.0649998188018798,1657611379.896,10,Blindworm,Dinosaur,Chameleon,Blindworm,Dinosaur,Blindworm,Dinosaur,Chameleon,Blindworm,Dinosaur,3443.2036533355717,2022-07-12T07:36:19.896000,1657607936.6923466,115,1430
1093,11,26,22,26,Random,-9999.0,b6558360d614204c,1.440000057220459,0.2090001106262207,1657611380.388,22,Toad,Screwdriver,Gecko,Toad,Screwdriver,Toad,Screwdriver,Gecko,Toad,Screwdriver,3443.695653438568,2022-07-12T07:36:20.388000,1657607936.6923466,179,1431
1094,20,17,0,0,Validation,2.0,f86c4aa7e80d39fc,1.2750000953674316,0.1040000915527343,1657611381.225,17,Nail,Alligator,Salamander,Alligator,Nail,Nail,Alligator,Salamander,Alligator,Nail,3444.5326533317566,2022-07-12T07:36:21.225000,1657607936.6923466,116,1432
1095,18,12,4,12,Random,-9999.0,b6558360d614204c,1.4590001106262207,0.1069998741149902,1657611381.946,4,Grinding disk,Boa python,Oil can,Grinding disk,Boa python,Grinding disk,Boa python,Oil can,Grinding disk,Boa python,3445.253653526306,2022-07-12T07:36:21.946000,1657607936.6923466,180,1433
1096,2,18,21,21,Random,-9999.0,f86c4aa7e80d39fc,1.3580000400543213,0.0829999446868896,1657611382.674,18,Oil can,Saw,Axe,Saw,Oil can,Oil can,Saw,Axe,Saw,Oil can,3445.98165345192,2022-07-12T07:36:22.674000,1657607936.6923466,117,1435
1097,19,7,10,7,Random,-9999.0,b6558360d614204c,2.03499984741211,0.0950000286102294,1657611384.174,10,Chisel,Dinosaur,Paint brush,Chisel,Dinosaur,Chisel,Dinosaur,Paint brush,Chisel,Dinosaur,3447.48165345192,2022-07-12T07:36:24.174000,1657607936.6923466,181,1436
1098,7,0,15,15,Validation,3.0,b6558360d614204c,1.4059998989105225,0.1960000991821289,1657611385.686,0,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,3448.993653535843,2022-07-12T07:36:25.686000,1657607936.6923466,182,1437
1099,25,27,12,12,Random,-9999.0,f86c4aa7e80d39fc,5.841000080108643,0.0669999122619628,1657611388.615,27,Tortoise,Grinding disk,Spanner,Grinding disk,Tortoise,Tortoise,Grinding disk,Spanner,Grinding disk,Tortoise,3451.9226534366608,2022-07-12T07:36:28.615000,1657607936.6923466,118,1440
1100,15,3,21,21,Random,-9999.0,b6558360d614204c,3.549999952316284,0.1070001125335693,1657611389.434,3,Blindworm,Saw,Lawn Mower,Saw,Blindworm,Blindworm,Saw,Lawn Mower,Saw,Blindworm,3452.741653442383,2022-07-12T07:36:29.434000,1657607936.6923466,183,1442
1101,0,28,10,28,Random,-9999.0,f86c4aa7e80d39fc,1.8849999904632568,0.1059999465942382,1657611390.572,10,Turtle,Dinosaur,Alligator,Turtle,Dinosaur,Turtle,Dinosaur,Alligator,Turtle,Dinosaur,3453.879653453827,2022-07-12T07:36:30.572000,1657607936.6923466,119,1443
1102,17,1,24,1,Random,-9999.0,b6558360d614204c,1.6540000438690186,0.1919999122619629,1657611391.189,24,Anvil,Snake,Nail,Anvil,Snake,Anvil,Snake,Nail,Anvil,Snake,3454.496653318405,2022-07-12T07:36:31.189000,1657607936.6923466,184,1445
1103,5,8,28,28,Random,-9999.0,f86c4aa7e80d39fc,2.111000061035156,0.0609998703002929,1657611392.789,8,Cobra,Turtle,Caiman,Turtle,Cobra,Cobra,Turtle,Caiman,Turtle,Cobra,3456.0966534614563,2022-07-12T07:36:32.789000,1657607936.6923466,120,1447
1104,4,19,5,5,Random,-9999.0,b6558360d614204c,1.5880000591278076,0.1059999465942382,1657611392.876,19,Paint brush,Caiman,Boa python,Caiman,Paint brush,Paint brush,Caiman,Boa python,Caiman,Paint brush,3456.183653354645,2022-07-12T07:36:32.876000,1657607936.6923466,185,1448
1105,1,6,13,13,Random,-9999.0,f86c4aa7e80d39fc,1.4230000972747805,0.1089999675750732,1657611394.274,6,Chameleon,Hammer,Anvil,Hammer,Chameleon,Chameleon,Hammer,Anvil,Hammer,Chameleon,3457.581653356552,2022-07-12T07:36:34.274000,1657607936.6923466,121,1449
1106,8,21,20,20,Random,-9999.0,b6558360d614204c,1.9530000686645508,0.0959999561309814,1657611395.06,21,Saw,Salamander,Cobra,Salamander,Saw,Saw,Salamander,Cobra,Salamander,Saw,3458.367653369904,2022-07-12T07:36:35.060000,1657607936.6923466,186,1450
1107,21,7,27,7,Random,-9999.0,f86c4aa7e80d39fc,1.444000005722046,0.0629999637603759,1657611395.783,27,Chisel,Tortoise,Saw,Chisel,Tortoise,Chisel,Tortoise,Saw,Chisel,Tortoise,3459.090653419494,2022-07-12T07:36:35.783000,1657607936.6923466,122,1451
1108,28,1,5,5,Random,-9999.0,b6558360d614204c,1.437000036239624,0.2239999771118164,1657611396.598,1,Anvil,Caiman,Turtle,Caiman,Anvil,Anvil,Caiman,Turtle,Caiman,Anvil,3459.905653476715,2022-07-12T07:36:36.598000,1657607936.6923466,187,1452
1109,4,25,28,28,Random,-9999.0,b6558360d614204c,1.431999921798706,0.1110000610351562,1657611398.133,25,Spanner,Turtle,Boa python,Turtle,Spanner,Spanner,Turtle,Boa python,Turtle,Spanner,3461.440653324127,2022-07-12T07:36:38.133000,1657607936.6923466,188,1453
1110,5,19,15,19,Random,-9999.0,f86c4aa7e80d39fc,2.5359997749328613,0.0650000572204589,1657611398.427,15,Paint brush,Lawn Mower,Caiman,Paint brush,Lawn Mower,Paint brush,Lawn Mower,Caiman,Paint brush,Lawn Mower,3461.7346534729004,2022-07-12T07:36:38.427000,1657607936.6923466,123,1454
1111,10,23,28,28,Random,-9999.0,b6558360d614204c,1.2780001163482666,0.0929999351501464,1657611399.498,23,Shovel,Turtle,Dinosaur,Turtle,Shovel,Shovel,Turtle,Dinosaur,Turtle,Shovel,3462.805653333664,2022-07-12T07:36:39.498000,1657607936.6923466,189,1455
1112,26,0,4,0,Random,-9999.0,f86c4aa7e80d39fc,1.368000030517578,0.1060001850128173,1657611399.854,4,Alligator,Boa python,Toad,Alligator,Boa python,Alligator,Boa python,Toad,Alligator,Boa python,3463.1616535186768,2022-07-12T07:36:39.854000,1657607936.6923466,124,1456
1113,13,2,26,2,Random,-9999.0,b6558360d614204c,2.049000024795532,0.0939998626708984,1657611401.737,26,Axe,Toad,Hammer,Axe,Toad,Axe,Toad,Hammer,Axe,Toad,3465.04465341568,2022-07-12T07:36:41.737000,1657607936.6923466,190,1458
1114,25,5,28,5,Random,-9999.0,f86c4aa7e80d39fc,3.0360000133514404,0.0609998703002929,1657611402.996,28,Caiman,Turtle,Spanner,Caiman,Turtle,Caiman,Turtle,Spanner,Caiman,Turtle,3466.3036534786224,2022-07-12T07:36:42.996000,1657607936.6923466,125,1460
1115,25,5,8,5,Random,-9999.0,b6558360d614204c,1.5130000114440918,0.1930000782012939,1657611403.357,8,Caiman,Cobra,Spanner,Caiman,Cobra,Caiman,Cobra,Spanner,Caiman,Cobra,3466.6646535396576,2022-07-12T07:36:43.357000,1657607936.6923466,191,1461
1116,23,12,4,12,Random,-9999.0,f86c4aa7e80d39fc,1.179999828338623,0.1010000705718994,1657611404.23,4,Grinding disk,Boa python,Shovel,Grinding disk,Boa python,Grinding disk,Boa python,Shovel,Grinding disk,Boa python,3467.537653446197,2022-07-12T07:36:44.230000,1657607936.6923466,126,1463
1117,16,24,22,24,Random,-9999.0,b6558360d614204c,1.2929999828338623,0.1059999465942382,1657611404.751,22,Snake,Screwdriver,Lizard,Snake,Screwdriver,Snake,Screwdriver,Lizard,Snake,Screwdriver,3468.058653354645,2022-07-12T07:36:44.751000,1657607936.6923466,192,1464
1118,20,3,0,0,Random,-9999.0,b6558360d614204c,1.43500018119812,0.0959999561309814,1657611406.279,3,Blindworm,Alligator,Salamander,Alligator,Blindworm,Blindworm,Alligator,Salamander,Alligator,Blindworm,3469.586653470993,2022-07-12T07:36:46.279000,1657607936.6923466,193,1466
1119,20,12,22,22,Random,-9999.0,f86c4aa7e80d39fc,2.007999897003174,0.063000202178955,1657611406.342,12,Grinding disk,Screwdriver,Salamander,Screwdriver,Grinding disk,Grinding disk,Screwdriver,Salamander,Screwdriver,Grinding disk,3469.6496534347534,2022-07-12T07:36:46.342000,1657607936.6923466,127,1467
1120,28,29,21,21,Random,-9999.0,b6558360d614204c,1.2410001754760742,0.0949997901916504,1657611407.613,29,Vacuum,Saw,Turtle,Saw,Vacuum,Vacuum,Saw,Turtle,Saw,Vacuum,3470.9206533432007,2022-07-12T07:36:47.613000,1657607936.6923466,194,1469
1121,6,3,27,3,Random,-9999.0,f86c4aa7e80d39fc,2.5439999103546143,0.1080000400543212,1657611409.0,27,Blindworm,Tortoise,Chameleon,Blindworm,Tortoise,Blindworm,Tortoise,Chameleon,Blindworm,Tortoise,3472.307653427124,2022-07-12T07:36:49,1657607936.6923466,128,1471
1122,18,9,6,6,Random,-9999.0,f86c4aa7e80d39fc,1.9049999713897705,0.1070001125335693,1657611410.97,9,Crocodile,Chameleon,Oil can,Chameleon,Crocodile,Crocodile,Chameleon,Oil can,Chameleon,Crocodile,3474.2776534557343,2022-07-12T07:36:50.970000,1657607936.6923466,129,1474
1123,14,18,29,18,Random,-9999.0,b6558360d614204c,3.2100000381469727,0.0939998626708984,1657611411.009,29,Oil can,Vacuum,Knife,Oil can,Vacuum,Oil can,Vacuum,Knife,Oil can,Vacuum,3474.3166534900665,2022-07-12T07:36:51.009000,1657607936.6923466,195,1475
1124,23,5,14,14,Random,-9999.0,b6558360d614204c,2.1010000705718994,0.187999963760376,1657611413.307,5,Caiman,Knife,Shovel,Knife,Caiman,Caiman,Knife,Shovel,Knife,Caiman,3476.6146533489227,2022-07-12T07:36:53.307000,1657607936.6923466,196,1477
1125,13,25,20,25,Random,-9999.0,b6558360d614204c,2.4059998989105225,0.1970000267028809,1657611415.909,20,Spanner,Salamander,Hammer,Spanner,Salamander,Spanner,Salamander,Hammer,Spanner,Salamander,3479.2166533470154,2022-07-12T07:36:55.909000,1657607936.6923466,197,1481
1126,28,0,29,0,Random,-9999.0,f86c4aa7e80d39fc,5.391000032424927,0.0629999637603759,1657611416.466,29,Alligator,Vacuum,Turtle,Alligator,Vacuum,Alligator,Vacuum,Turtle,Alligator,Vacuum,3479.7736535072327,2022-07-12T07:36:56.466000,1657607936.6923466,130,1482
1127,17,7,3,7,Random,-9999.0,b6558360d614204c,1.434999942779541,0.1960000991821289,1657611417.449,3,Chisel,Blindworm,Nail,Chisel,Blindworm,Chisel,Blindworm,Nail,Chisel,Blindworm,3480.7566533088684,2022-07-12T07:36:57.449000,1657607936.6923466,198,1484
1128,1,2,26,2,Random,-9999.0,f86c4aa7e80d39fc,1.3179998397827148,0.1119999885559082,1657611417.851,26,Axe,Toad,Anvil,Axe,Toad,Axe,Toad,Anvil,Axe,Toad,3481.158653497696,2022-07-12T07:36:57.851000,1657607936.6923466,131,1486
1129,17,18,5,18,Random,-9999.0,b6558360d614204c,1.3899998664855957,0.1080000400543212,1657611418.939,5,Oil can,Caiman,Nail,Oil can,Caiman,Oil can,Caiman,Nail,Oil can,Caiman,3482.246653318405,2022-07-12T07:36:58.939000,1657607936.6923466,199,1488
1130,29,15,28,15,Random,-9999.0,f86c4aa7e80d39fc,1.5789999961853027,0.062000036239624,1657611419.5,28,Lawn Mower,Turtle,Vacuum,Lawn Mower,Turtle,Lawn Mower,Turtle,Vacuum,Lawn Mower,Turtle,3482.807653427124,2022-07-12T07:36:59.500000,1657607936.6923466,132,1489
1131,21,14,0,14,Random,-9999.0,f86c4aa7e80d39fc,1.861000061035156,0.0710000991821289,1657611421.425,0,Knife,Alligator,Saw,Knife,Alligator,Knife,Alligator,Saw,Knife,Alligator,3484.7326533794403,2022-07-12T07:37:01.425000,1657607936.6923466,133,1492
1132,20,22,9,9,Random,-9999.0,b6558360d614204c,3.763000011444092,0.0940001010894775,1657611422.887,22,Screwdriver,Crocodile,Salamander,Crocodile,Screwdriver,Screwdriver,Crocodile,Salamander,Crocodile,Screwdriver,3486.194653511048,2022-07-12T07:37:02.887000,1657607936.6923466,200,1494
1133,18,6,26,26,Random,-9999.0,f86c4aa7e80d39fc,1.477999925613403,0.0659999847412109,1657611422.974,6,Chameleon,Toad,Oil can,Toad,Chameleon,Chameleon,Toad,Oil can,Toad,Chameleon,3486.281653404236,2022-07-12T07:37:02.974000,1657607936.6923466,134,1495
1134,10,29,27,27,Random,-9999.0,f86c4aa7e80d39fc,1.372999906539917,0.0680000782012939,1657611424.405,29,Vacuum,Tortoise,Dinosaur,Tortoise,Vacuum,Vacuum,Tortoise,Dinosaur,Tortoise,Vacuum,3487.712653398514,2022-07-12T07:37:04.405000,1657607936.6923466,135,1497
1135,5,26,16,26,Random,-9999.0,f86c4aa7e80d39fc,1.819000005722046,0.062000036239624,1657611426.312,16,Toad,Lizard,Caiman,Toad,Lizard,Toad,Lizard,Caiman,Toad,Lizard,3489.619653463364,2022-07-12T07:37:06.312000,1657607936.6923466,136,1499
1136,21,23,26,23,Random,-9999.0,f86c4aa7e80d39fc,1.4040000438690186,0.0829999446868896,1657611427.777,26,Shovel,Toad,Saw,Shovel,Toad,Shovel,Toad,Saw,Shovel,Toad,3491.084653377533,2022-07-12T07:37:07.777000,1657607936.6923466,137,1501
1137,18,12,0,12,Validation,6.0,f86c4aa7e80d39fc,1.7390000820159912,0.0629999637603759,1657611429.577,0,Grinding disk,Alligator,Oil can,Grinding disk,Alligator,Grinding disk,Alligator,Oil can,Grinding disk,Alligator,3492.884653329849,2022-07-12T07:37:09.577000,1657607936.6923466,138,1504
1138,23,17,4,17,Random,-9999.0,f86c4aa7e80d39fc,4.265000104904175,0.062000036239624,1657611433.952,4,Nail,Boa python,Shovel,Nail,Boa python,Nail,Boa python,Shovel,Nail,Boa python,3497.259653329849,2022-07-12T07:37:13.952000,1657607936.6923466,139,1508
1139,14,0,19,19,Validation,9.0,f86c4aa7e80d39fc,1.3840000629425049,0.1069998741149902,1657611435.391,0,Alligator,Paint brush,Knife,Paint brush,Alligator,Alligator,Paint brush,Knife,Paint brush,Alligator,3498.698653459549,2022-07-12T07:37:15.391000,1657607936.6923466,140,1509
1140,18,19,0,19,Validation,10.0,f86c4aa7e80d39fc,1.875999927520752,0.061000108718872,1657611437.339,0,Paint brush,Alligator,Oil can,Paint brush,Alligator,Paint brush,Alligator,Oil can,Paint brush,Alligator,3500.6466534137726,2022-07-12T07:37:17.339000,1657607936.6923466,141,1511
1141,14,9,1,1,Random,-9999.0,f86c4aa7e80d39fc,1.6760001182556152,0.0699999332427978,1657611439.08,9,Crocodile,Anvil,Knife,Anvil,Crocodile,Crocodile,Anvil,Knife,Anvil,Crocodile,3502.38765335083,2022-07-12T07:37:19.080000,1657607936.6923466,142,1512
1142,15,27,12,12,Random,-9999.0,f86c4aa7e80d39fc,2.1659998893737797,0.064000129699707,1657611441.359,27,Tortoise,Grinding disk,Lawn Mower,Grinding disk,Tortoise,Tortoise,Grinding disk,Lawn Mower,Grinding disk,Tortoise,3504.666653394699,2022-07-12T07:37:21.359000,1657607936.6923466,143,1514
1143,8,12,23,23,Random,-9999.0,f86c4aa7e80d39fc,2.437000036239624,0.1150000095367431,1657611443.898,12,Grinding disk,Shovel,Cobra,Shovel,Grinding disk,Grinding disk,Shovel,Cobra,Shovel,Grinding disk,3507.205653429032,2022-07-12T07:37:23.898000,1657607936.6923466,144,1515
1144,6,4,11,11,Random,-9999.0,f86c4aa7e80d39fc,1.3259999752044678,0.1010000705718994,1657611445.295,4,Boa python,Gecko,Chameleon,Gecko,Boa python,Boa python,Gecko,Chameleon,Gecko,Boa python,3508.602653503418,2022-07-12T07:37:25.295000,1657607936.6923466,145,1517
1145,13,22,4,22,Random,-9999.0,f86c4aa7e80d39fc,1.814000129699707,0.0669999122619628,1657611447.169,4,Screwdriver,Boa python,Hammer,Screwdriver,Boa python,Screwdriver,Boa python,Hammer,Screwdriver,Boa python,3510.476653337478,2022-07-12T07:37:27.169000,1657607936.6923466,146,1519
1146,14,2,29,2,Random,-9999.0,f86c4aa7e80d39fc,2.884999990463257,0.0709998607635498,1657611450.165,29,Axe,Vacuum,Knife,Axe,Vacuum,Axe,Vacuum,Knife,Axe,Vacuum,3513.472653388977,2022-07-12T07:37:30.165000,1657607936.6923466,147,1520
1147,18,19,8,19,Random,-9999.0,f86c4aa7e80d39fc,1.3869998455047607,0.1100001335144043,1657611451.617,8,Paint brush,Cobra,Oil can,Paint brush,Cobra,Paint brush,Cobra,Oil can,Paint brush,Cobra,3514.924653530121,2022-07-12T07:37:31.617000,1657607936.6923466,148,1522
1148,26,19,15,15,Random,-9999.0,f86c4aa7e80d39fc,11.230999946594238,0.0600001811981201,1657611462.99,19,Paint brush,Lawn Mower,Toad,Lawn Mower,Paint brush,Paint brush,Lawn Mower,Toad,Lawn Mower,Paint brush,3526.2976534366608,2022-07-12T07:37:42.990000,1657607936.6923466,149,1533
1149,17,25,28,25,Random,-9999.0,f86c4aa7e80d39fc,1.621000051498413,0.1389999389648437,1657611464.67,28,Spanner,Turtle,Nail,Spanner,Turtle,Spanner,Turtle,Nail,Spanner,Turtle,3527.977653503418,2022-07-12T07:37:44.670000,1657607936.6923466,150,1535
1150,3,21,0,0,Random,-9999.0,f86c4aa7e80d39fc,2.6010000705718994,0.0609998703002929,1657611467.376,21,Saw,Alligator,Blindworm,Alligator,Saw,Saw,Alligator,Blindworm,Alligator,Saw,3530.683653354645,2022-07-12T07:37:47.376000,1657607936.6923466,151,1539
1151,8,20,26,20,Random,-9999.0,f86c4aa7e80d39fc,2.358999967575073,0.1099998950958252,1657611469.845,26,Salamander,Toad,Cobra,Salamander,Toad,Salamander,Toad,Cobra,Salamander,Toad,3533.1526534557343,2022-07-12T07:37:49.845000,1657607936.6923466,152,1542
1152,23,16,21,21,Random,-9999.0,f86c4aa7e80d39fc,1.1200001239776611,0.1050000190734863,1657611471.021,16,Lizard,Saw,Shovel,Saw,Lizard,Lizard,Saw,Shovel,Saw,Lizard,3534.3286533355717,2022-07-12T07:37:51.021000,1657607936.6923466,153,1544
1153,8,26,0,26,Validation,14.0,f86c4aa7e80d39fc,3.4730000495910645,0.053999900817871,1657611474.591,0,Toad,Alligator,Cobra,Toad,Alligator,Toad,Alligator,Cobra,Toad,Alligator,3537.8986535072327,2022-07-12T07:37:54.591000,1657607936.6923466,154,1547
1154,8,19,22,19,Random,-9999.0,f86c4aa7e80d39fc,1.9769999980926511,0.1050000190734863,1657611476.688,22,Paint brush,Screwdriver,Cobra,Paint brush,Screwdriver,Paint brush,Screwdriver,Cobra,Paint brush,Screwdriver,3539.9956533908844,2022-07-12T07:37:56.688000,1657607936.6923466,155,1550
1155,0,16,4,16,Random,-9999.0,f86c4aa7e80d39fc,1.819000005722046,0.1110000610351562,1657611478.567,4,Lizard,Boa python,Alligator,Lizard,Boa python,Lizard,Boa python,Alligator,Lizard,Boa python,3541.874653339386,2022-07-12T07:37:58.567000,1657607936.6923466,156,1553
