subjectID,concept_1,concept_2,response_clean,pair_set
7wjajxhlft,lizard,shovel,0,"('lizard', 'shovel')"
fg4vb7ldf9,lizard,shovel,0,"('lizard', 'shovel')"
fg4vb7ldf9,lizard,shovel,0,"('lizard', 'shovel')"
49qbegbyj2,lizard,shovel,1,"('lizard', 'shovel')"
49qbegbyj2,lizard,shovel,2,"('lizard', 'shovel')"
49qbegbyj2,lizard,shovel,4,"('lizard', 'shovel')"
9c3uokgnkc,lizard,snake,5,"('lizard', 'snake')"
k1zxdp69ly,lizard,snake,6,"('lizard', 'snake')"
fg4vb7ldf9,lizard,snake,4,"('lizard', 'snake')"
fg4vb7ldf9,lizard,snake,4,"('lizard', 'snake')"
9c3uokgnkc,lizard,spanner,0,"('lizard', 'spanner')"
k1zxdp69ly,lizard,spanner,0,"('lizard', 'spanner')"
oetk65eov3,lizard,spanner,0,"('lizard', 'spanner')"
49qbegbyj2,lizard,spanner,3,"('lizard', 'spanner')"
t0sc9xo37h,lizard,toad,4,"('lizard', 'toad')"
t0sc9xo37h,lizard,toad,4,"('lizard', 'toad')"
t0sc9xo37h,lizard,toad,4,"('lizard', 'toad')"
u0t1xkrr0k,lizard,toad,5,"('lizard', 'toad')"
7wjajxhlft,lizard,toad,0,"('lizard', 'toad')"
7wjajxhlft,lizard,toad,0,"('lizard', 'toad')"
k1zxdp69ly,lizard,tortoise,5,"('lizard', 'tortoise')"
k1zxdp69ly,lizard,tortoise,6,"('lizard', 'tortoise')"
oetk65eov3,lizard,tortoise,4,"('lizard', 'tortoise')"
vlfvz9pzpp,lizard,tortoise,6,"('lizard', 'tortoise')"
7g1fal9av9,lizard,tortoise,3,"('lizard', 'tortoise')"
vlfvz9pzpp,lizard,turtle,6,"('lizard', 'turtle')"
9c3uokgnkc,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
d44f8n2x63,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
t0sc9xo37h,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
t0sc9xo37h,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
fg4vb7ldf9,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
vlfvz9pzpp,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
vlfvz9pzpp,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
7g1fal9av9,lizard,vacuum cleaner,3,"('lizard', 'vacuum cleaner')"
9c3uokgnkc,nail,alligator,1,"('nail', 'alligator')"
9c3uokgnkc,nail,alligator,1,"('nail', 'alligator')"
7wjajxhlft,nail,alligator,0,"('nail', 'alligator')"
fg4vb7ldf9,nail,alligator,0,"('nail', 'alligator')"
49qbegbyj2,nail,alligator,4,"('nail', 'alligator')"
49qbegbyj2,nail,alligator,3,"('nail', 'alligator')"
oetk65eov3,nail,anvil,0,"('nail', 'anvil')"
t0sc9xo37h,nail,anvil,1,"('nail', 'anvil')"
u0t1xkrr0k,nail,anvil,4,"('nail', 'anvil')"
fg4vb7ldf9,nail,anvil,2,"('nail', 'anvil')"
fg4vb7ldf9,nail,anvil,1,"('nail', 'anvil')"
49qbegbyj2,nail,anvil,5,"('nail', 'anvil')"
7g1fal9av9,nail,anvil,3,"('nail', 'anvil')"
oetk65eov3,nail,axe,0,"('nail', 'axe')"
oetk65eov3,nail,axe,0,"('nail', 'axe')"
oetk65eov3,nail,axe,0,"('nail', 'axe')"
d44f8n2x63,nail,axe,1,"('nail', 'axe')"
d44f8n2x63,nail,axe,1,"('nail', 'axe')"
d44f8n2x63,nail,axe,1,"('nail', 'axe')"
u0t1xkrr0k,nail,axe,5,"('nail', 'axe')"
u0t1xkrr0k,nail,axe,4,"('nail', 'axe')"
49qbegbyj2,nail,axe,4,"('nail', 'axe')"
7g1fal9av9,nail,axe,3,"('nail', 'axe')"
t0sc9xo37h,nail,blindworm,0,"('nail', 'blindworm')"
u0t1xkrr0k,nail,blindworm,0,"('nail', 'blindworm')"
fg4vb7ldf9,nail,blindworm,2,"('nail', 'blindworm')"
9c3uokgnkc,nail,boa,0,"('nail', 'boa')"
9c3uokgnkc,nail,boa,1,"('nail', 'boa')"
k1zxdp69ly,nail,boa,0,"('nail', 'boa')"
oetk65eov3,nail,boa,0,"('nail', 'boa')"
oetk65eov3,nail,boa,0,"('nail', 'boa')"
d44f8n2x63,nail,boa,0,"('nail', 'boa')"
d44f8n2x63,nail,boa,0,"('nail', 'boa')"
u0t1xkrr0k,nail,boa,0,"('nail', 'boa')"
7wjajxhlft,nail,boa,0,"('nail', 'boa')"
49qbegbyj2,nail,boa,3,"('nail', 'boa')"
7g1fal9av9,nail,boa,0,"('nail', 'boa')"
oetk65eov3,nail,caiman,0,"('nail', 'caiman')"
u0t1xkrr0k,nail,caiman,0,"('nail', 'caiman')"
7wjajxhlft,nail,caiman,0,"('nail', 'caiman')"
vlfvz9pzpp,nail,caiman,3,"('nail', 'caiman')"
9c3uokgnkc,nail,chameleon,0,"('nail', 'chameleon')"
k1zxdp69ly,nail,chameleon,0,"('nail', 'chameleon')"
oetk65eov3,nail,chameleon,0,"('nail', 'chameleon')"
u0t1xkrr0k,nail,chameleon,0,"('nail', 'chameleon')"
vlfvz9pzpp,nail,chameleon,2,"('nail', 'chameleon')"
9c3uokgnkc,nail,chisel,5,"('nail', 'chisel')"
k1zxdp69ly,nail,chisel,0,"('nail', 'chisel')"
t0sc9xo37h,nail,chisel,1,"('nail', 'chisel')"
7wjajxhlft,nail,chisel,4,"('nail', 'chisel')"
fg4vb7ldf9,nail,chisel,2,"('nail', 'chisel')"
49qbegbyj2,nail,chisel,4,"('nail', 'chisel')"
k1zxdp69ly,nail,cobra,0,"('nail', 'cobra')"
d44f8n2x63,nail,cobra,0,"('nail', 'cobra')"
d44f8n2x63,nail,cobra,0,"('nail', 'cobra')"
49qbegbyj2,nail,cobra,3,"('nail', 'cobra')"
9c3uokgnkc,nail,crocodile,1,"('nail', 'crocodile')"
u0t1xkrr0k,nail,crocodile,0,"('nail', 'crocodile')"
u0t1xkrr0k,nail,crocodile,6,"('nail', 'crocodile')"
vlfvz9pzpp,nail,crocodile,0,"('nail', 'crocodile')"
fg4vb7ldf9,nail,dinosaur,0,"('nail', 'dinosaur')"
fg4vb7ldf9,nail,dinosaur,0,"('nail', 'dinosaur')"
vlfvz9pzpp,nail,dinosaur,0,"('nail', 'dinosaur')"
49qbegbyj2,nail,dinosaur,2,"('nail', 'dinosaur')"
7g1fal9av9,nail,dinosaur,3,"('nail', 'dinosaur')"
7g1fal9av9,nail,dinosaur,0,"('nail', 'dinosaur')"
oetk65eov3,nail,gecko,0,"('nail', 'gecko')"
oetk65eov3,nail,gecko,0,"('nail', 'gecko')"
oetk65eov3,nail,grinding disc,0,"('nail', 'grinding disc')"
oetk65eov3,nail,grinding disc,0,"('nail', 'grinding disc')"
oetk65eov3,nail,grinding disc,0,"('nail', 'grinding disc')"
u0t1xkrr0k,nail,grinding disc,2,"('nail', 'grinding disc')"
u0t1xkrr0k,nail,grinding disc,2,"('nail', 'grinding disc')"
49qbegbyj2,nail,grinding disc,4,"('nail', 'grinding disc')"
7g1fal9av9,nail,grinding disc,3,"('nail', 'grinding disc')"
9c3uokgnkc,nail,hammer,5,"('nail', 'hammer')"
oetk65eov3,nail,hammer,4,"('nail', 'hammer')"
vlfvz9pzpp,nail,hammer,6,"('nail', 'hammer')"
vlfvz9pzpp,nail,hammer,6,"('nail', 'hammer')"
9c3uokgnkc,nail,knife,4,"('nail', 'knife')"
k1zxdp69ly,nail,knife,4,"('nail', 'knife')"
k1zxdp69ly,nail,knife,4,"('nail', 'knife')"
7g1fal9av9,nail,knife,3,"('nail', 'knife')"
t0sc9xo37h,nail,lawn mower,0,"('nail', 'lawn mower')"
t0sc9xo37h,nail,lawn mower,0,"('nail', 'lawn mower')"
u0t1xkrr0k,nail,lawn mower,0,"('nail', 'lawn mower')"
7wjajxhlft,nail,lawn mower,0,"('nail', 'lawn mower')"
fg4vb7ldf9,nail,lawn mower,0,"('nail', 'lawn mower')"
vlfvz9pzpp,nail,lawn mower,4,"('nail', 'lawn mower')"
k1zxdp69ly,nail,lizard,0,"('nail', 'lizard')"
k1zxdp69ly,nail,lizard,0,"('nail', 'lizard')"
oetk65eov3,nail,lizard,0,"('nail', 'lizard')"
t0sc9xo37h,nail,lizard,0,"('nail', 'lizard')"
7wjajxhlft,nail,lizard,0,"('nail', 'lizard')"
49qbegbyj2,nail,lizard,3,"('nail', 'lizard')"
49qbegbyj2,nail,lizard,3,"('nail', 'lizard')"
9c3uokgnkc,nail,oilcan,1,"('nail', 'oilcan')"
k1zxdp69ly,nail,oilcan,0,"('nail', 'oilcan')"
oetk65eov3,nail,oilcan,0,"('nail', 'oilcan')"
9c3uokgnkc,nail,paintbrush,2,"('nail', 'paintbrush')"
d44f8n2x63,nail,paintbrush,0,"('nail', 'paintbrush')"
7wjajxhlft,nail,paintbrush,1,"('nail', 'paintbrush')"
fg4vb7ldf9,nail,paintbrush,1,"('nail', 'paintbrush')"
49qbegbyj2,nail,paintbrush,4,"('nail', 'paintbrush')"
7g1fal9av9,nail,paintbrush,3,"('nail', 'paintbrush')"
k1zxdp69ly,nail,salamander,0,"('nail', 'salamander')"
oetk65eov3,nail,salamander,0,"('nail', 'salamander')"
d44f8n2x63,nail,salamander,0,"('nail', 'salamander')"
u0t1xkrr0k,nail,salamander,0,"('nail', 'salamander')"
fg4vb7ldf9,nail,salamander,0,"('nail', 'salamander')"
k1zxdp69ly,nail,saw,3,"('nail', 'saw')"
d44f8n2x63,nail,saw,0,"('nail', 'saw')"
t0sc9xo37h,nail,saw,0,"('nail', 'saw')"
u0t1xkrr0k,nail,saw,4,"('nail', 'saw')"
u0t1xkrr0k,nail,saw,4,"('nail', 'saw')"
7g1fal9av9,nail,saw,3,"('nail', 'saw')"
t0sc9xo37h,nail,screwdriver,2,"('nail', 'screwdriver')"
t0sc9xo37h,nail,screwdriver,1,"('nail', 'screwdriver')"
49qbegbyj2,nail,screwdriver,4,"('nail', 'screwdriver')"
9c3uokgnkc,nail,shovel,2,"('nail', 'shovel')"
u0t1xkrr0k,nail,shovel,2,"('nail', 'shovel')"
7wjajxhlft,nail,shovel,4,"('nail', 'shovel')"
7wjajxhlft,nail,shovel,3,"('nail', 'shovel')"
fg4vb7ldf9,nail,shovel,2,"('nail', 'shovel')"
fg4vb7ldf9,nail,shovel,0,"('nail', 'shovel')"
fg4vb7ldf9,nail,shovel,1,"('nail', 'shovel')"
7g1fal9av9,nail,shovel,3,"('nail', 'shovel')"
k1zxdp69ly,nail,snake,0,"('nail', 'snake')"
k1zxdp69ly,nail,snake,0,"('nail', 'snake')"
oetk65eov3,nail,snake,0,"('nail', 'snake')"
d44f8n2x63,nail,snake,0,"('nail', 'snake')"
fg4vb7ldf9,nail,snake,0,"('nail', 'snake')"
vlfvz9pzpp,nail,snake,3,"('nail', 'snake')"
7g1fal9av9,nail,snake,0,"('nail', 'snake')"
7g1fal9av9,nail,snake,0,"('nail', 'snake')"
9c3uokgnkc,nail,spanner,4,"('nail', 'spanner')"
9c3uokgnkc,nail,spanner,5,"('nail', 'spanner')"
9c3uokgnkc,nail,spanner,4,"('nail', 'spanner')"
9c3uokgnkc,nail,spanner,4,"('nail', 'spanner')"
49qbegbyj2,nail,spanner,3,"('nail', 'spanner')"
49qbegbyj2,nail,spanner,5,"('nail', 'spanner')"
7g1fal9av9,nail,spanner,3,"('nail', 'spanner')"
k1zxdp69ly,nail,toad,0,"('nail', 'toad')"
k1zxdp69ly,nail,toad,0,"('nail', 'toad')"
d44f8n2x63,nail,toad,0,"('nail', 'toad')"
t0sc9xo37h,nail,toad,0,"('nail', 'toad')"
7wjajxhlft,nail,toad,0,"('nail', 'toad')"
7wjajxhlft,nail,toad,3,"('nail', 'toad')"
7wjajxhlft,nail,toad,0,"('nail', 'toad')"
9c3uokgnkc,nail,tortoise,1,"('nail', 'tortoise')"
k1zxdp69ly,nail,tortoise,0,"('nail', 'tortoise')"
oetk65eov3,nail,tortoise,0,"('nail', 'tortoise')"
t0sc9xo37h,nail,tortoise,0,"('nail', 'tortoise')"
u0t1xkrr0k,nail,tortoise,0,"('nail', 'tortoise')"
7wjajxhlft,nail,tortoise,0,"('nail', 'tortoise')"
49qbegbyj2,nail,tortoise,2,"('nail', 'tortoise')"
49qbegbyj2,nail,tortoise,3,"('nail', 'tortoise')"
7g1fal9av9,nail,tortoise,3,"('nail', 'tortoise')"
oetk65eov3,nail,turtle,0,"('nail', 'turtle')"
u0t1xkrr0k,nail,turtle,0,"('nail', 'turtle')"
u0t1xkrr0k,nail,turtle,0,"('nail', 'turtle')"
u0t1xkrr0k,nail,turtle,0,"('nail', 'turtle')"
fg4vb7ldf9,nail,turtle,0,"('nail', 'turtle')"
vlfvz9pzpp,nail,turtle,0,"('nail', 'turtle')"
vlfvz9pzpp,nail,turtle,0,"('nail', 'turtle')"
oetk65eov3,nail,vacuum cleaner,0,"('nail', 'vacuum cleaner')"
u0t1xkrr0k,nail,vacuum cleaner,1,"('nail', 'vacuum cleaner')"
u0t1xkrr0k,nail,vacuum cleaner,0,"('nail', 'vacuum cleaner')"
vlfvz9pzpp,nail,vacuum cleaner,4,"('nail', 'vacuum cleaner')"
9c3uokgnkc,oilcan,alligator,0,"('oilcan', 'alligator')"
oetk65eov3,oilcan,alligator,0,"('oilcan', 'alligator')"
d44f8n2x63,oilcan,alligator,0,"('oilcan', 'alligator')"
u0t1xkrr0k,oilcan,alligator,0,"('oilcan', 'alligator')"
7wjajxhlft,oilcan,alligator,0,"('oilcan', 'alligator')"
fg4vb7ldf9,oilcan,alligator,0,"('oilcan', 'alligator')"
49qbegbyj2,oilcan,alligator,3,"('oilcan', 'alligator')"
49qbegbyj2,oilcan,alligator,3,"('oilcan', 'alligator')"
7g1fal9av9,oilcan,alligator,3,"('oilcan', 'alligator')"
7g1fal9av9,oilcan,alligator,0,"('oilcan', 'alligator')"
k1zxdp69ly,oilcan,anvil,2,"('oilcan', 'anvil')"
u0t1xkrr0k,oilcan,anvil,2,"('oilcan', 'anvil')"
7wjajxhlft,oilcan,anvil,1,"('oilcan', 'anvil')"
vlfvz9pzpp,oilcan,anvil,4,"('oilcan', 'anvil')"
d44f8n2x63,oilcan,axe,1,"('oilcan', 'axe')"
fg4vb7ldf9,oilcan,axe,1,"('oilcan', 'axe')"
9c3uokgnkc,oilcan,blindworm,0,"('oilcan', 'blindworm')"
k1zxdp69ly,oilcan,blindworm,0,"('oilcan', 'blindworm')"
d44f8n2x63,oilcan,blindworm,0,"('oilcan', 'blindworm')"
t0sc9xo37h,oilcan,blindworm,0,"('oilcan', 'blindworm')"
u0t1xkrr0k,oilcan,blindworm,0,"('oilcan', 'blindworm')"
vlfvz9pzpp,oilcan,blindworm,0,"('oilcan', 'blindworm')"
vlfvz9pzpp,oilcan,blindworm,1,"('oilcan', 'blindworm')"
7g1fal9av9,oilcan,blindworm,3,"('oilcan', 'blindworm')"
7g1fal9av9,oilcan,blindworm,3,"('oilcan', 'blindworm')"
t0sc9xo37h,oilcan,boa,0,"('oilcan', 'boa')"
u0t1xkrr0k,oilcan,boa,0,"('oilcan', 'boa')"
49qbegbyj2,oilcan,boa,1,"('oilcan', 'boa')"
49qbegbyj2,oilcan,boa,4,"('oilcan', 'boa')"
9c3uokgnkc,oilcan,caiman,0,"('oilcan', 'caiman')"
k1zxdp69ly,oilcan,caiman,0,"('oilcan', 'caiman')"
k1zxdp69ly,oilcan,caiman,0,"('oilcan', 'caiman')"
k1zxdp69ly,oilcan,caiman,0,"('oilcan', 'caiman')"
oetk65eov3,oilcan,caiman,1,"('oilcan', 'caiman')"
7wjajxhlft,oilcan,caiman,0,"('oilcan', 'caiman')"
7g1fal9av9,oilcan,caiman,3,"('oilcan', 'caiman')"
9c3uokgnkc,oilcan,chameleon,0,"('oilcan', 'chameleon')"
d44f8n2x63,oilcan,chameleon,0,"('oilcan', 'chameleon')"
u0t1xkrr0k,oilcan,chameleon,0,"('oilcan', 'chameleon')"
7wjajxhlft,oilcan,chameleon,1,"('oilcan', 'chameleon')"
d44f8n2x63,oilcan,chisel,0,"('oilcan', 'chisel')"
fg4vb7ldf9,oilcan,chisel,0,"('oilcan', 'chisel')"
9c3uokgnkc,oilcan,cobra,0,"('oilcan', 'cobra')"
9c3uokgnkc,oilcan,cobra,0,"('oilcan', 'cobra')"
k1zxdp69ly,oilcan,cobra,0,"('oilcan', 'cobra')"
oetk65eov3,oilcan,cobra,0,"('oilcan', 'cobra')"
d44f8n2x63,oilcan,cobra,0,"('oilcan', 'cobra')"
u0t1xkrr0k,oilcan,cobra,0,"('oilcan', 'cobra')"
7g1fal9av9,oilcan,cobra,0,"('oilcan', 'cobra')"
k1zxdp69ly,oilcan,crocodile,0,"('oilcan', 'crocodile')"
k1zxdp69ly,oilcan,crocodile,0,"('oilcan', 'crocodile')"
k1zxdp69ly,oilcan,crocodile,0,"('oilcan', 'crocodile')"
oetk65eov3,oilcan,crocodile,0,"('oilcan', 'crocodile')"
49qbegbyj2,oilcan,crocodile,2,"('oilcan', 'crocodile')"
49qbegbyj2,oilcan,crocodile,1,"('oilcan', 'crocodile')"
k1zxdp69ly,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
k1zxdp69ly,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
vlfvz9pzpp,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
49qbegbyj2,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
t0sc9xo37h,oilcan,gecko,0,"('oilcan', 'gecko')"
u0t1xkrr0k,oilcan,gecko,0,"('oilcan', 'gecko')"
fg4vb7ldf9,oilcan,gecko,0,"('oilcan', 'gecko')"
vlfvz9pzpp,oilcan,gecko,0,"('oilcan', 'gecko')"
oetk65eov3,oilcan,grinding disc,0,"('oilcan', 'grinding disc')"
t0sc9xo37h,oilcan,grinding disc,0,"('oilcan', 'grinding disc')"
7wjajxhlft,oilcan,grinding disc,0,"('oilcan', 'grinding disc')"
7wjajxhlft,oilcan,grinding disc,0,"('oilcan', 'grinding disc')"
49qbegbyj2,oilcan,grinding disc,2,"('oilcan', 'grinding disc')"
7g1fal9av9,oilcan,grinding disc,3,"('oilcan', 'grinding disc')"
k1zxdp69ly,oilcan,hammer,2,"('oilcan', 'hammer')"
oetk65eov3,oilcan,hammer,0,"('oilcan', 'hammer')"
vlfvz9pzpp,oilcan,hammer,4,"('oilcan', 'hammer')"
9c3uokgnkc,oilcan,knife,2,"('oilcan', 'knife')"
9c3uokgnkc,oilcan,knife,2,"('oilcan', 'knife')"
k1zxdp69ly,oilcan,knife,0,"('oilcan', 'knife')"
k1zxdp69ly,oilcan,knife,0,"('oilcan', 'knife')"
k1zxdp69ly,oilcan,knife,0,"('oilcan', 'knife')"
oetk65eov3,oilcan,knife,0,"('oilcan', 'knife')"
d44f8n2x63,oilcan,knife,0,"('oilcan', 'knife')"
u0t1xkrr0k,oilcan,knife,2,"('oilcan', 'knife')"
fg4vb7ldf9,oilcan,knife,0,"('oilcan', 'knife')"
vlfvz9pzpp,oilcan,knife,4,"('oilcan', 'knife')"
9c3uokgnkc,oilcan,lawn mower,2,"('oilcan', 'lawn mower')"
u0t1xkrr0k,oilcan,lawn mower,0,"('oilcan', 'lawn mower')"
vlfvz9pzpp,oilcan,lawn mower,5,"('oilcan', 'lawn mower')"
k1zxdp69ly,oilcan,lizard,0,"('oilcan', 'lizard')"
d44f8n2x63,oilcan,lizard,0,"('oilcan', 'lizard')"
t0sc9xo37h,oilcan,lizard,0,"('oilcan', 'lizard')"
fg4vb7ldf9,oilcan,lizard,0,"('oilcan', 'lizard')"
fg4vb7ldf9,oilcan,lizard,0,"('oilcan', 'lizard')"
vlfvz9pzpp,oilcan,lizard,0,"('oilcan', 'lizard')"
vlfvz9pzpp,oilcan,lizard,0,"('oilcan', 'lizard')"
vlfvz9pzpp,oilcan,lizard,0,"('oilcan', 'lizard')"
49qbegbyj2,oilcan,lizard,3,"('oilcan', 'lizard')"
k1zxdp69ly,oilcan,nail,0,"('oilcan', 'nail')"
k1zxdp69ly,oilcan,nail,2,"('oilcan', 'nail')"
d44f8n2x63,oilcan,nail,0,"('oilcan', 'nail')"
vlfvz9pzpp,oilcan,nail,5,"('oilcan', 'nail')"
k1zxdp69ly,oilcan,paintbrush,0,"('oilcan', 'paintbrush')"
oetk65eov3,oilcan,paintbrush,4,"('oilcan', 'paintbrush')"
oetk65eov3,oilcan,paintbrush,4,"('oilcan', 'paintbrush')"
u0t1xkrr0k,oilcan,paintbrush,4,"('oilcan', 'paintbrush')"
fg4vb7ldf9,oilcan,paintbrush,1,"('oilcan', 'paintbrush')"
d44f8n2x63,oilcan,salamander,0,"('oilcan', 'salamander')"
u0t1xkrr0k,oilcan,salamander,0,"('oilcan', 'salamander')"
7wjajxhlft,oilcan,salamander,0,"('oilcan', 'salamander')"
fg4vb7ldf9,oilcan,salamander,0,"('oilcan', 'salamander')"
vlfvz9pzpp,oilcan,salamander,1,"('oilcan', 'salamander')"
vlfvz9pzpp,oilcan,salamander,2,"('oilcan', 'salamander')"
vlfvz9pzpp,oilcan,salamander,1,"('oilcan', 'salamander')"
7g1fal9av9,oilcan,salamander,0,"('oilcan', 'salamander')"
7g1fal9av9,oilcan,salamander,3,"('oilcan', 'salamander')"
7g1fal9av9,oilcan,salamander,3,"('oilcan', 'salamander')"
t0sc9xo37h,oilcan,saw,0,"('oilcan', 'saw')"
t0sc9xo37h,oilcan,saw,0,"('oilcan', 'saw')"
7g1fal9av9,oilcan,saw,3,"('oilcan', 'saw')"
9c3uokgnkc,oilcan,screwdriver,2,"('oilcan', 'screwdriver')"
k1zxdp69ly,oilcan,screwdriver,0,"('oilcan', 'screwdriver')"
oetk65eov3,oilcan,screwdriver,0,"('oilcan', 'screwdriver')"
d44f8n2x63,oilcan,screwdriver,0,"('oilcan', 'screwdriver')"
fg4vb7ldf9,oilcan,screwdriver,2,"('oilcan', 'screwdriver')"
fg4vb7ldf9,oilcan,screwdriver,0,"('oilcan', 'screwdriver')"
49qbegbyj2,oilcan,screwdriver,2,"('oilcan', 'screwdriver')"
9c3uokgnkc,oilcan,shovel,2,"('oilcan', 'shovel')"
9c3uokgnkc,oilcan,shovel,2,"('oilcan', 'shovel')"
oetk65eov3,oilcan,shovel,0,"('oilcan', 'shovel')"
fg4vb7ldf9,oilcan,shovel,0,"('oilcan', 'shovel')"
7g1fal9av9,oilcan,shovel,3,"('oilcan', 'shovel')"
9c3uokgnkc,oilcan,snake,0,"('oilcan', 'snake')"
9c3uokgnkc,oilcan,snake,0,"('oilcan', 'snake')"
t0sc9xo37h,oilcan,snake,0,"('oilcan', 'snake')"
7wjajxhlft,oilcan,snake,0,"('oilcan', 'snake')"
vlfvz9pzpp,oilcan,snake,0,"('oilcan', 'snake')"
k1zxdp69ly,oilcan,spanner,0,"('oilcan', 'spanner')"
fg4vb7ldf9,oilcan,spanner,2,"('oilcan', 'spanner')"
vlfvz9pzpp,oilcan,spanner,3,"('oilcan', 'spanner')"
9c3uokgnkc,oilcan,toad,0,"('oilcan', 'toad')"
d44f8n2x63,oilcan,toad,0,"('oilcan', 'toad')"
d44f8n2x63,oilcan,toad,0,"('oilcan', 'toad')"
9c3uokgnkc,oilcan,tortoise,0,"('oilcan', 'tortoise')"
u0t1xkrr0k,oilcan,tortoise,0,"('oilcan', 'tortoise')"
vlfvz9pzpp,oilcan,tortoise,1,"('oilcan', 'tortoise')"
7g1fal9av9,oilcan,tortoise,0,"('oilcan', 'tortoise')"
k1zxdp69ly,oilcan,turtle,1,"('oilcan', 'turtle')"
k1zxdp69ly,oilcan,turtle,0,"('oilcan', 'turtle')"
k1zxdp69ly,oilcan,turtle,0,"('oilcan', 'turtle')"
t0sc9xo37h,oilcan,turtle,0,"('oilcan', 'turtle')"
t0sc9xo37h,oilcan,turtle,0,"('oilcan', 'turtle')"
7wjajxhlft,oilcan,turtle,0,"('oilcan', 'turtle')"
7wjajxhlft,oilcan,turtle,0,"('oilcan', 'turtle')"
fg4vb7ldf9,oilcan,turtle,0,"('oilcan', 'turtle')"
9c3uokgnkc,oilcan,vacuum cleaner,1,"('oilcan', 'vacuum cleaner')"
9c3uokgnkc,oilcan,vacuum cleaner,1,"('oilcan', 'vacuum cleaner')"
k1zxdp69ly,oilcan,vacuum cleaner,0,"('oilcan', 'vacuum cleaner')"
d44f8n2x63,oilcan,vacuum cleaner,0,"('oilcan', 'vacuum cleaner')"
fg4vb7ldf9,oilcan,vacuum cleaner,2,"('oilcan', 'vacuum cleaner')"
vlfvz9pzpp,oilcan,vacuum cleaner,4,"('oilcan', 'vacuum cleaner')"
vlfvz9pzpp,oilcan,vacuum cleaner,4,"('oilcan', 'vacuum cleaner')"
7g1fal9av9,oilcan,vacuum cleaner,3,"('oilcan', 'vacuum cleaner')"
k1zxdp69ly,paintbrush,alligator,0,"('paintbrush', 'alligator')"
oetk65eov3,paintbrush,alligator,0,"('paintbrush', 'alligator')"
d44f8n2x63,paintbrush,alligator,0,"('paintbrush', 'alligator')"
t0sc9xo37h,paintbrush,alligator,0,"('paintbrush', 'alligator')"
t0sc9xo37h,paintbrush,alligator,0,"('paintbrush', 'alligator')"
7wjajxhlft,paintbrush,alligator,0,"('paintbrush', 'alligator')"
fg4vb7ldf9,paintbrush,alligator,0,"('paintbrush', 'alligator')"
fg4vb7ldf9,paintbrush,alligator,0,"('paintbrush', 'alligator')"
fg4vb7ldf9,paintbrush,alligator,0,"('paintbrush', 'alligator')"
49qbegbyj2,paintbrush,alligator,3,"('paintbrush', 'alligator')"
49qbegbyj2,paintbrush,alligator,4,"('paintbrush', 'alligator')"
7g1fal9av9,paintbrush,alligator,3,"('paintbrush', 'alligator')"
7g1fal9av9,paintbrush,alligator,0,"('paintbrush', 'alligator')"
9c3uokgnkc,paintbrush,anvil,1,"('paintbrush', 'anvil')"
9c3uokgnkc,paintbrush,anvil,1,"('paintbrush', 'anvil')"
oetk65eov3,paintbrush,anvil,0,"('paintbrush', 'anvil')"
d44f8n2x63,paintbrush,anvil,0,"('paintbrush', 'anvil')"
t0sc9xo37h,paintbrush,anvil,0,"('paintbrush', 'anvil')"
fg4vb7ldf9,paintbrush,anvil,0,"('paintbrush', 'anvil')"
49qbegbyj2,paintbrush,anvil,4,"('paintbrush', 'anvil')"
7g1fal9av9,paintbrush,anvil,3,"('paintbrush', 'anvil')"
7g1fal9av9,paintbrush,anvil,3,"('paintbrush', 'anvil')"
7wjajxhlft,paintbrush,axe,0,"('paintbrush', 'axe')"
49qbegbyj2,paintbrush,axe,2,"('paintbrush', 'axe')"
49qbegbyj2,paintbrush,axe,4,"('paintbrush', 'axe')"
7g1fal9av9,paintbrush,axe,3,"('paintbrush', 'axe')"
7g1fal9av9,paintbrush,axe,3,"('paintbrush', 'axe')"
k1zxdp69ly,paintbrush,blindworm,0,"('paintbrush', 'blindworm')"
d44f8n2x63,paintbrush,blindworm,0,"('paintbrush', 'blindworm')"
7wjajxhlft,paintbrush,blindworm,0,"('paintbrush', 'blindworm')"
7wjajxhlft,paintbrush,blindworm,0,"('paintbrush', 'blindworm')"
7wjajxhlft,paintbrush,blindworm,0,"('paintbrush', 'blindworm')"
fg4vb7ldf9,paintbrush,blindworm,0,"('paintbrush', 'blindworm')"
vlfvz9pzpp,paintbrush,blindworm,1,"('paintbrush', 'blindworm')"
49qbegbyj2,paintbrush,blindworm,4,"('paintbrush', 'blindworm')"
9c3uokgnkc,paintbrush,boa,0,"('paintbrush', 'boa')"
7wjajxhlft,paintbrush,boa,0,"('paintbrush', 'boa')"
