subjectID,concept_1,concept_2,response_clean,pair_set
zzs4uadv59,lawn mower,lizard,3,"('lawn mower', 'lizard')"
716fcx6zzd,lawn mower,nail,0,"('lawn mower', 'nail')"
1mgoye2xx0,lawn mower,nail,3,"('lawn mower', 'nail')"
zuez35mybp,lawn mower,nail,2,"('lawn mower', 'nail')"
zzs4uadv59,lawn mower,nail,5,"('lawn mower', 'nail')"
hd3swuhan1,lawn mower,oilcan,1,"('lawn mower', 'oilcan')"
c3zto7lwnl,lawn mower,oilcan,4,"('lawn mower', 'oilcan')"
h9lfxbnb0l,lawn mower,oilcan,1,"('lawn mower', 'oilcan')"
bfc47edr60,lawn mower,oilcan,4,"('lawn mower', 'oilcan')"
4okek6qoyk,lawn mower,oilcan,4,"('lawn mower', 'oilcan')"
c3zto7lwnl,lawn mower,paintbrush,0,"('lawn mower', 'paintbrush')"
4okek6qoyk,lawn mower,paintbrush,4,"('lawn mower', 'paintbrush')"
716fcx6zzd,lawn mower,paintbrush,0,"('lawn mower', 'paintbrush')"
1mgoye2xx0,lawn mower,paintbrush,4,"('lawn mower', 'paintbrush')"
zzs4uadv59,lawn mower,paintbrush,3,"('lawn mower', 'paintbrush')"
bfc47edr60,lawn mower,salamander,0,"('lawn mower', 'salamander')"
1mgoye2xx0,lawn mower,salamander,0,"('lawn mower', 'salamander')"
zuez35mybp,lawn mower,salamander,3,"('lawn mower', 'salamander')"
bfc47edr60,lawn mower,saw,4,"('lawn mower', 'saw')"
4okek6qoyk,lawn mower,saw,4,"('lawn mower', 'saw')"
zuez35mybp,lawn mower,saw,3,"('lawn mower', 'saw')"
zzs4uadv59,lawn mower,saw,4,"('lawn mower', 'saw')"
hd3swuhan1,lawn mower,screwdriver,2,"('lawn mower', 'screwdriver')"
h9lfxbnb0l,lawn mower,screwdriver,1,"('lawn mower', 'screwdriver')"
1mgoye2xx0,lawn mower,screwdriver,3,"('lawn mower', 'screwdriver')"
zzs4uadv59,lawn mower,screwdriver,4,"('lawn mower', 'screwdriver')"
h9lfxbnb0l,lawn mower,shovel,1,"('lawn mower', 'shovel')"
bfc47edr60,lawn mower,shovel,4,"('lawn mower', 'shovel')"
4okek6qoyk,lawn mower,shovel,5,"('lawn mower', 'shovel')"
716fcx6zzd,lawn mower,shovel,0,"('lawn mower', 'shovel')"
zuez35mybp,lawn mower,shovel,1,"('lawn mower', 'shovel')"
c3zto7lwnl,lawn mower,snake,0,"('lawn mower', 'snake')"
bfc47edr60,lawn mower,snake,0,"('lawn mower', 'snake')"
4okek6qoyk,lawn mower,snake,0,"('lawn mower', 'snake')"
716fcx6zzd,lawn mower,snake,0,"('lawn mower', 'snake')"
1mgoye2xx0,lawn mower,snake,1,"('lawn mower', 'snake')"
zuez35mybp,lawn mower,snake,2,"('lawn mower', 'snake')"
hd3swuhan1,lawn mower,spanner,2,"('lawn mower', 'spanner')"
bfc47edr60,lawn mower,spanner,4,"('lawn mower', 'spanner')"
4okek6qoyk,lawn mower,spanner,4,"('lawn mower', 'spanner')"
hd3swuhan1,lawn mower,toad,1,"('lawn mower', 'toad')"
c3zto7lwnl,lawn mower,toad,0,"('lawn mower', 'toad')"
bfc47edr60,lawn mower,toad,0,"('lawn mower', 'toad')"
4okek6qoyk,lawn mower,toad,0,"('lawn mower', 'toad')"
zuez35mybp,lawn mower,toad,5,"('lawn mower', 'toad')"
bfc47edr60,lawn mower,tortoise,0,"('lawn mower', 'tortoise')"
4okek6qoyk,lawn mower,tortoise,0,"('lawn mower', 'tortoise')"
1mgoye2xx0,lawn mower,tortoise,0,"('lawn mower', 'tortoise')"
zuez35mybp,lawn mower,tortoise,3,"('lawn mower', 'tortoise')"
hd3swuhan1,lawn mower,turtle,0,"('lawn mower', 'turtle')"
c3zto7lwnl,lawn mower,turtle,0,"('lawn mower', 'turtle')"
bfc47edr60,lawn mower,turtle,0,"('lawn mower', 'turtle')"
4okek6qoyk,lawn mower,turtle,0,"('lawn mower', 'turtle')"
716fcx6zzd,lawn mower,turtle,0,"('lawn mower', 'turtle')"
zuez35mybp,lawn mower,turtle,4,"('lawn mower', 'turtle')"
zzs4uadv59,lawn mower,turtle,2,"('lawn mower', 'turtle')"
hd3swuhan1,lawn mower,vacuum cleaner,5,"('lawn mower', 'vacuum cleaner')"
h9lfxbnb0l,lawn mower,vacuum cleaner,4,"('lawn mower', 'vacuum cleaner')"
bfc47edr60,lawn mower,vacuum cleaner,4,"('lawn mower', 'vacuum cleaner')"
zuez35mybp,lawn mower,vacuum cleaner,3,"('lawn mower', 'vacuum cleaner')"
zzs4uadv59,lawn mower,vacuum cleaner,4,"('lawn mower', 'vacuum cleaner')"
c3zto7lwnl,lizard,alligator,6,"('lizard', 'alligator')"
4okek6qoyk,lizard,alligator,5,"('lizard', 'alligator')"
1mgoye2xx0,lizard,alligator,5,"('lizard', 'alligator')"
zzs4uadv59,lizard,alligator,4,"('lizard', 'alligator')"
hd3swuhan1,lizard,anvil,0,"('lizard', 'anvil')"
bfc47edr60,lizard,anvil,0,"('lizard', 'anvil')"
zzs4uadv59,lizard,anvil,3,"('lizard', 'anvil')"
hd3swuhan1,lizard,axe,0,"('lizard', 'axe')"
c3zto7lwnl,lizard,axe,0,"('lizard', 'axe')"
h9lfxbnb0l,lizard,axe,0,"('lizard', 'axe')"
bfc47edr60,lizard,axe,0,"('lizard', 'axe')"
4okek6qoyk,lizard,axe,0,"('lizard', 'axe')"
716fcx6zzd,lizard,axe,0,"('lizard', 'axe')"
1mgoye2xx0,lizard,axe,0,"('lizard', 'axe')"
zuez35mybp,lizard,axe,2,"('lizard', 'axe')"
zzs4uadv59,lizard,axe,5,"('lizard', 'axe')"
h9lfxbnb0l,lizard,blindworm,4,"('lizard', 'blindworm')"
4okek6qoyk,lizard,blindworm,4,"('lizard', 'blindworm')"
zzs4uadv59,lizard,blindworm,3,"('lizard', 'blindworm')"
hd3swuhan1,lizard,boa,4,"('lizard', 'boa')"
4okek6qoyk,lizard,boa,5,"('lizard', 'boa')"
1mgoye2xx0,lizard,boa,5,"('lizard', 'boa')"
zuez35mybp,lizard,boa,3,"('lizard', 'boa')"
hd3swuhan1,lizard,caiman,5,"('lizard', 'caiman')"
c3zto7lwnl,lizard,caiman,6,"('lizard', 'caiman')"
bfc47edr60,lizard,caiman,2,"('lizard', 'caiman')"
4okek6qoyk,lizard,caiman,4,"('lizard', 'caiman')"
1mgoye2xx0,lizard,caiman,5,"('lizard', 'caiman')"
zuez35mybp,lizard,caiman,2,"('lizard', 'caiman')"
hd3swuhan1,lizard,chameleon,6,"('lizard', 'chameleon')"
c3zto7lwnl,lizard,chameleon,6,"('lizard', 'chameleon')"
h9lfxbnb0l,lizard,chameleon,6,"('lizard', 'chameleon')"
716fcx6zzd,lizard,chameleon,5,"('lizard', 'chameleon')"
zuez35mybp,lizard,chameleon,3,"('lizard', 'chameleon')"
hd3swuhan1,lizard,chisel,1,"('lizard', 'chisel')"
c3zto7lwnl,lizard,chisel,0,"('lizard', 'chisel')"
h9lfxbnb0l,lizard,chisel,0,"('lizard', 'chisel')"
bfc47edr60,lizard,chisel,0,"('lizard', 'chisel')"
4okek6qoyk,lizard,chisel,0,"('lizard', 'chisel')"
716fcx6zzd,lizard,chisel,0,"('lizard', 'chisel')"
1mgoye2xx0,lizard,chisel,2,"('lizard', 'chisel')"
h9lfxbnb0l,lizard,cobra,2,"('lizard', 'cobra')"
bfc47edr60,lizard,cobra,4,"('lizard', 'cobra')"
4okek6qoyk,lizard,cobra,5,"('lizard', 'cobra')"
1mgoye2xx0,lizard,cobra,5,"('lizard', 'cobra')"
zzs4uadv59,lizard,cobra,3,"('lizard', 'cobra')"
4okek6qoyk,lizard,crocodile,5,"('lizard', 'crocodile')"
716fcx6zzd,lizard,crocodile,5,"('lizard', 'crocodile')"
1mgoye2xx0,lizard,crocodile,5,"('lizard', 'crocodile')"
c3zto7lwnl,lizard,dinosaur,6,"('lizard', 'dinosaur')"
h9lfxbnb0l,lizard,dinosaur,4,"('lizard', 'dinosaur')"
zuez35mybp,lizard,dinosaur,1,"('lizard', 'dinosaur')"
c3zto7lwnl,lizard,gecko,6,"('lizard', 'gecko')"
h9lfxbnb0l,lizard,gecko,5,"('lizard', 'gecko')"
4okek6qoyk,lizard,gecko,6,"('lizard', 'gecko')"
1mgoye2xx0,lizard,gecko,5,"('lizard', 'gecko')"
zzs4uadv59,lizard,gecko,2,"('lizard', 'gecko')"
bfc47edr60,lizard,grinding disc,0,"('lizard', 'grinding disc')"
4okek6qoyk,lizard,grinding disc,0,"('lizard', 'grinding disc')"
zuez35mybp,lizard,grinding disc,4,"('lizard', 'grinding disc')"
zzs4uadv59,lizard,grinding disc,4,"('lizard', 'grinding disc')"
hd3swuhan1,lizard,hammer,0,"('lizard', 'hammer')"
c3zto7lwnl,lizard,hammer,0,"('lizard', 'hammer')"
h9lfxbnb0l,lizard,hammer,0,"('lizard', 'hammer')"
bfc47edr60,lizard,hammer,0,"('lizard', 'hammer')"
716fcx6zzd,lizard,hammer,0,"('lizard', 'hammer')"
1mgoye2xx0,lizard,hammer,0,"('lizard', 'hammer')"
c3zto7lwnl,lizard,knife,0,"('lizard', 'knife')"
bfc47edr60,lizard,knife,0,"('lizard', 'knife')"
4okek6qoyk,lizard,knife,0,"('lizard', 'knife')"
1mgoye2xx0,lizard,knife,1,"('lizard', 'knife')"
zzs4uadv59,lizard,knife,3,"('lizard', 'knife')"
hd3swuhan1,lizard,lawn mower,0,"('lizard', 'lawn mower')"
h9lfxbnb0l,lizard,lawn mower,0,"('lizard', 'lawn mower')"
bfc47edr60,lizard,lawn mower,0,"('lizard', 'lawn mower')"
716fcx6zzd,lizard,nail,0,"('lizard', 'nail')"
1mgoye2xx0,lizard,nail,1,"('lizard', 'nail')"
zuez35mybp,lizard,nail,2,"('lizard', 'nail')"
zzs4uadv59,lizard,nail,3,"('lizard', 'nail')"
hd3swuhan1,lizard,oilcan,1,"('lizard', 'oilcan')"
h9lfxbnb0l,lizard,oilcan,0,"('lizard', 'oilcan')"
4okek6qoyk,lizard,oilcan,0,"('lizard', 'oilcan')"
716fcx6zzd,lizard,oilcan,0,"('lizard', 'oilcan')"
zuez35mybp,lizard,oilcan,1,"('lizard', 'oilcan')"
zzs4uadv59,lizard,oilcan,4,"('lizard', 'oilcan')"
bfc47edr60,lizard,paintbrush,0,"('lizard', 'paintbrush')"
4okek6qoyk,lizard,paintbrush,0,"('lizard', 'paintbrush')"
zuez35mybp,lizard,paintbrush,4,"('lizard', 'paintbrush')"
c3zto7lwnl,lizard,salamander,6,"('lizard', 'salamander')"
h9lfxbnb0l,lizard,salamander,6,"('lizard', 'salamander')"
4okek6qoyk,lizard,salamander,6,"('lizard', 'salamander')"
716fcx6zzd,lizard,salamander,4,"('lizard', 'salamander')"
1mgoye2xx0,lizard,salamander,6,"('lizard', 'salamander')"
zzs4uadv59,lizard,salamander,2,"('lizard', 'salamander')"
c3zto7lwnl,lizard,saw,0,"('lizard', 'saw')"
h9lfxbnb0l,lizard,saw,0,"('lizard', 'saw')"
bfc47edr60,lizard,saw,0,"('lizard', 'saw')"
zzs4uadv59,lizard,saw,3,"('lizard', 'saw')"
c3zto7lwnl,lizard,screwdriver,0,"('lizard', 'screwdriver')"
4okek6qoyk,lizard,screwdriver,0,"('lizard', 'screwdriver')"
1mgoye2xx0,lizard,screwdriver,0,"('lizard', 'screwdriver')"
zuez35mybp,lizard,screwdriver,2,"('lizard', 'screwdriver')"
c3zto7lwnl,lizard,shovel,0,"('lizard', 'shovel')"
h9lfxbnb0l,lizard,shovel,0,"('lizard', 'shovel')"
1mgoye2xx0,lizard,shovel,1,"('lizard', 'shovel')"
hd3swuhan1,lizard,snake,5,"('lizard', 'snake')"
h9lfxbnb0l,lizard,snake,4,"('lizard', 'snake')"
4okek6qoyk,lizard,snake,5,"('lizard', 'snake')"
716fcx6zzd,lizard,snake,4,"('lizard', 'snake')"
1mgoye2xx0,lizard,snake,5,"('lizard', 'snake')"
zuez35mybp,lizard,snake,2,"('lizard', 'snake')"
zzs4uadv59,lizard,snake,3,"('lizard', 'snake')"
bfc47edr60,lizard,spanner,0,"('lizard', 'spanner')"
716fcx6zzd,lizard,spanner,0,"('lizard', 'spanner')"
1mgoye2xx0,lizard,spanner,1,"('lizard', 'spanner')"
zuez35mybp,lizard,spanner,2,"('lizard', 'spanner')"
hd3swuhan1,lizard,toad,4,"('lizard', 'toad')"
h9lfxbnb0l,lizard,toad,4,"('lizard', 'toad')"
bfc47edr60,lizard,toad,4,"('lizard', 'toad')"
4okek6qoyk,lizard,toad,5,"('lizard', 'toad')"
716fcx6zzd,lizard,toad,5,"('lizard', 'toad')"
zuez35mybp,lizard,toad,4,"('lizard', 'toad')"
zzs4uadv59,lizard,toad,3,"('lizard', 'toad')"
hd3swuhan1,lizard,tortoise,4,"('lizard', 'tortoise')"
c3zto7lwnl,lizard,tortoise,6,"('lizard', 'tortoise')"
4okek6qoyk,lizard,tortoise,5,"('lizard', 'tortoise')"
zzs4uadv59,lizard,tortoise,3,"('lizard', 'tortoise')"
hd3swuhan1,lizard,turtle,4,"('lizard', 'turtle')"
c3zto7lwnl,lizard,turtle,6,"('lizard', 'turtle')"
716fcx6zzd,lizard,turtle,4,"('lizard', 'turtle')"
zzs4uadv59,lizard,turtle,4,"('lizard', 'turtle')"
hd3swuhan1,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
h9lfxbnb0l,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
4okek6qoyk,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
716fcx6zzd,lizard,vacuum cleaner,0,"('lizard', 'vacuum cleaner')"
1mgoye2xx0,lizard,vacuum cleaner,1,"('lizard', 'vacuum cleaner')"
zuez35mybp,lizard,vacuum cleaner,3,"('lizard', 'vacuum cleaner')"
zzs4uadv59,lizard,vacuum cleaner,4,"('lizard', 'vacuum cleaner')"
c3zto7lwnl,nail,alligator,0,"('nail', 'alligator')"
h9lfxbnb0l,nail,alligator,0,"('nail', 'alligator')"
1mgoye2xx0,nail,alligator,1,"('nail', 'alligator')"
hd3swuhan1,nail,anvil,4,"('nail', 'anvil')"
c3zto7lwnl,nail,anvil,6,"('nail', 'anvil')"
h9lfxbnb0l,nail,anvil,1,"('nail', 'anvil')"
4okek6qoyk,nail,anvil,5,"('nail', 'anvil')"
h9lfxbnb0l,nail,axe,1,"('nail', 'axe')"
4okek6qoyk,nail,axe,5,"('nail', 'axe')"
c3zto7lwnl,nail,blindworm,0,"('nail', 'blindworm')"
h9lfxbnb0l,nail,blindworm,0,"('nail', 'blindworm')"
bfc47edr60,nail,blindworm,0,"('nail', 'blindworm')"
4okek6qoyk,nail,blindworm,0,"('nail', 'blindworm')"
h9lfxbnb0l,nail,boa,0,"('nail', 'boa')"
716fcx6zzd,nail,boa,0,"('nail', 'boa')"
zuez35mybp,nail,boa,1,"('nail', 'boa')"
1mgoye2xx0,nail,caiman,1,"('nail', 'caiman')"
4okek6qoyk,nail,chameleon,0,"('nail', 'chameleon')"
716fcx6zzd,nail,chameleon,0,"('nail', 'chameleon')"
zzs4uadv59,nail,chameleon,3,"('nail', 'chameleon')"
h9lfxbnb0l,nail,chisel,4,"('nail', 'chisel')"
bfc47edr60,nail,chisel,4,"('nail', 'chisel')"
1mgoye2xx0,nail,chisel,5,"('nail', 'chisel')"
zuez35mybp,nail,chisel,2,"('nail', 'chisel')"
zzs4uadv59,nail,chisel,3,"('nail', 'chisel')"
hd3swuhan1,nail,cobra,0,"('nail', 'cobra')"
bfc47edr60,nail,cobra,0,"('nail', 'cobra')"
716fcx6zzd,nail,cobra,0,"('nail', 'cobra')"
1mgoye2xx0,nail,cobra,1,"('nail', 'cobra')"
c3zto7lwnl,nail,crocodile,0,"('nail', 'crocodile')"
h9lfxbnb0l,nail,crocodile,0,"('nail', 'crocodile')"
1mgoye2xx0,nail,crocodile,1,"('nail', 'crocodile')"
zzs4uadv59,nail,crocodile,4,"('nail', 'crocodile')"
c3zto7lwnl,nail,dinosaur,0,"('nail', 'dinosaur')"
h9lfxbnb0l,nail,dinosaur,0,"('nail', 'dinosaur')"
4okek6qoyk,nail,dinosaur,0,"('nail', 'dinosaur')"
hd3swuhan1,nail,gecko,0,"('nail', 'gecko')"
c3zto7lwnl,nail,gecko,0,"('nail', 'gecko')"
h9lfxbnb0l,nail,gecko,0,"('nail', 'gecko')"
4okek6qoyk,nail,gecko,0,"('nail', 'gecko')"
1mgoye2xx0,nail,gecko,1,"('nail', 'gecko')"
c3zto7lwnl,nail,grinding disc,6,"('nail', 'grinding disc')"
h9lfxbnb0l,nail,grinding disc,1,"('nail', 'grinding disc')"
4okek6qoyk,nail,grinding disc,4,"('nail', 'grinding disc')"
716fcx6zzd,nail,grinding disc,3,"('nail', 'grinding disc')"
1mgoye2xx0,nail,grinding disc,4,"('nail', 'grinding disc')"
c3zto7lwnl,nail,hammer,6,"('nail', 'hammer')"
bfc47edr60,nail,hammer,4,"('nail', 'hammer')"
716fcx6zzd,nail,hammer,3,"('nail', 'hammer')"
1mgoye2xx0,nail,hammer,6,"('nail', 'hammer')"
zuez35mybp,nail,hammer,1,"('nail', 'hammer')"
716fcx6zzd,nail,knife,3,"('nail', 'knife')"
1mgoye2xx0,nail,knife,4,"('nail', 'knife')"
zuez35mybp,nail,knife,4,"('nail', 'knife')"
zzs4uadv59,nail,knife,4,"('nail', 'knife')"
hd3swuhan1,nail,lawn mower,2,"('nail', 'lawn mower')"
c3zto7lwnl,nail,lawn mower,4,"('nail', 'lawn mower')"
h9lfxbnb0l,nail,lawn mower,1,"('nail', 'lawn mower')"
bfc47edr60,nail,lawn mower,4,"('nail', 'lawn mower')"
4okek6qoyk,nail,lawn mower,4,"('nail', 'lawn mower')"
hd3swuhan1,nail,lizard,0,"('nail', 'lizard')"
c3zto7lwnl,nail,lizard,0,"('nail', 'lizard')"
h9lfxbnb0l,nail,lizard,0,"('nail', 'lizard')"
bfc47edr60,nail,lizard,0,"('nail', 'lizard')"
4okek6qoyk,nail,lizard,0,"('nail', 'lizard')"
hd3swuhan1,nail,oilcan,1,"('nail', 'oilcan')"
c3zto7lwnl,nail,oilcan,3,"('nail', 'oilcan')"
bfc47edr60,nail,paintbrush,4,"('nail', 'paintbrush')"
4okek6qoyk,nail,paintbrush,5,"('nail', 'paintbrush')"
1mgoye2xx0,nail,paintbrush,4,"('nail', 'paintbrush')"
zuez35mybp,nail,paintbrush,3,"('nail', 'paintbrush')"
zzs4uadv59,nail,paintbrush,4,"('nail', 'paintbrush')"
hd3swuhan1,nail,salamander,1,"('nail', 'salamander')"
c3zto7lwnl,nail,salamander,0,"('nail', 'salamander')"
h9lfxbnb0l,nail,salamander,0,"('nail', 'salamander')"
4okek6qoyk,nail,salamander,0,"('nail', 'salamander')"
716fcx6zzd,nail,salamander,0,"('nail', 'salamander')"
zuez35mybp,nail,salamander,3,"('nail', 'salamander')"
hd3swuhan1,nail,saw,2,"('nail', 'saw')"
c3zto7lwnl,nail,saw,5,"('nail', 'saw')"
h9lfxbnb0l,nail,saw,1,"('nail', 'saw')"
716fcx6zzd,nail,saw,3,"('nail', 'saw')"
1mgoye2xx0,nail,saw,5,"('nail', 'saw')"
c3zto7lwnl,nail,screwdriver,6,"('nail', 'screwdriver')"
716fcx6zzd,nail,screwdriver,3,"('nail', 'screwdriver')"
zzs4uadv59,nail,screwdriver,2,"('nail', 'screwdriver')"
hd3swuhan1,nail,shovel,4,"('nail', 'shovel')"
c3zto7lwnl,nail,shovel,5,"('nail', 'shovel')"
h9lfxbnb0l,nail,shovel,1,"('nail', 'shovel')"
bfc47edr60,nail,shovel,4,"('nail', 'shovel')"
1mgoye2xx0,nail,shovel,5,"('nail', 'shovel')"
c3zto7lwnl,nail,snake,0,"('nail', 'snake')"
h9lfxbnb0l,nail,snake,0,"('nail', 'snake')"
bfc47edr60,nail,snake,0,"('nail', 'snake')"
4okek6qoyk,nail,snake,0,"('nail', 'snake')"
716fcx6zzd,nail,snake,0,"('nail', 'snake')"
zuez35mybp,nail,snake,3,"('nail', 'snake')"
hd3swuhan1,nail,spanner,4,"('nail', 'spanner')"
c3zto7lwnl,nail,spanner,4,"('nail', 'spanner')"
716fcx6zzd,nail,spanner,0,"('nail', 'spanner')"
zuez35mybp,nail,spanner,1,"('nail', 'spanner')"
hd3swuhan1,nail,toad,0,"('nail', 'toad')"
h9lfxbnb0l,nail,toad,0,"('nail', 'toad')"
4okek6qoyk,nail,toad,0,"('nail', 'toad')"
zuez35mybp,nail,toad,4,"('nail', 'toad')"
c3zto7lwnl,nail,tortoise,0,"('nail', 'tortoise')"
716fcx6zzd,nail,tortoise,0,"('nail', 'tortoise')"
c3zto7lwnl,nail,turtle,0,"('nail', 'turtle')"
bfc47edr60,nail,turtle,0,"('nail', 'turtle')"
4okek6qoyk,nail,turtle,0,"('nail', 'turtle')"
716fcx6zzd,nail,turtle,0,"('nail', 'turtle')"
1mgoye2xx0,nail,turtle,1,"('nail', 'turtle')"
zuez35mybp,nail,turtle,3,"('nail', 'turtle')"
hd3swuhan1,nail,vacuum cleaner,0,"('nail', 'vacuum cleaner')"
c3zto7lwnl,nail,vacuum cleaner,4,"('nail', 'vacuum cleaner')"
h9lfxbnb0l,nail,vacuum cleaner,1,"('nail', 'vacuum cleaner')"
1mgoye2xx0,nail,vacuum cleaner,4,"('nail', 'vacuum cleaner')"
zuez35mybp,nail,vacuum cleaner,5,"('nail', 'vacuum cleaner')"
4okek6qoyk,oilcan,alligator,0,"('oilcan', 'alligator')"
zuez35mybp,oilcan,alligator,4,"('oilcan', 'alligator')"
zzs4uadv59,oilcan,alligator,4,"('oilcan', 'alligator')"
c3zto7lwnl,oilcan,anvil,4,"('oilcan', 'anvil')"
h9lfxbnb0l,oilcan,anvil,1,"('oilcan', 'anvil')"
bfc47edr60,oilcan,anvil,4,"('oilcan', 'anvil')"
1mgoye2xx0,oilcan,anvil,4,"('oilcan', 'anvil')"
zuez35mybp,oilcan,anvil,1,"('oilcan', 'anvil')"
zzs4uadv59,oilcan,anvil,3,"('oilcan', 'anvil')"
hd3swuhan1,oilcan,axe,1,"('oilcan', 'axe')"
c3zto7lwnl,oilcan,axe,3,"('oilcan', 'axe')"
h9lfxbnb0l,oilcan,axe,0,"('oilcan', 'axe')"
bfc47edr60,oilcan,axe,4,"('oilcan', 'axe')"
4okek6qoyk,oilcan,axe,4,"('oilcan', 'axe')"
1mgoye2xx0,oilcan,axe,4,"('oilcan', 'axe')"
zzs4uadv59,oilcan,axe,3,"('oilcan', 'axe')"
c3zto7lwnl,oilcan,blindworm,0,"('oilcan', 'blindworm')"
4okek6qoyk,oilcan,blindworm,0,"('oilcan', 'blindworm')"
716fcx6zzd,oilcan,blindworm,0,"('oilcan', 'blindworm')"
hd3swuhan1,oilcan,boa,1,"('oilcan', 'boa')"
h9lfxbnb0l,oilcan,boa,0,"('oilcan', 'boa')"
4okek6qoyk,oilcan,boa,0,"('oilcan', 'boa')"
zzs4uadv59,oilcan,boa,3,"('oilcan', 'boa')"
bfc47edr60,oilcan,caiman,0,"('oilcan', 'caiman')"
4okek6qoyk,oilcan,caiman,0,"('oilcan', 'caiman')"
1mgoye2xx0,oilcan,caiman,1,"('oilcan', 'caiman')"
zuez35mybp,oilcan,caiman,3,"('oilcan', 'caiman')"
zzs4uadv59,oilcan,caiman,4,"('oilcan', 'caiman')"
716fcx6zzd,oilcan,chameleon,0,"('oilcan', 'chameleon')"
zuez35mybp,oilcan,chameleon,2,"('oilcan', 'chameleon')"
hd3swuhan1,oilcan,chisel,1,"('oilcan', 'chisel')"
c3zto7lwnl,oilcan,chisel,4,"('oilcan', 'chisel')"
h9lfxbnb0l,oilcan,chisel,1,"('oilcan', 'chisel')"
bfc47edr60,oilcan,chisel,4,"('oilcan', 'chisel')"
4okek6qoyk,oilcan,chisel,4,"('oilcan', 'chisel')"
1mgoye2xx0,oilcan,chisel,4,"('oilcan', 'chisel')"
zuez35mybp,oilcan,chisel,2,"('oilcan', 'chisel')"
hd3swuhan1,oilcan,cobra,0,"('oilcan', 'cobra')"
c3zto7lwnl,oilcan,cobra,0,"('oilcan', 'cobra')"
h9lfxbnb0l,oilcan,cobra,0,"('oilcan', 'cobra')"
4okek6qoyk,oilcan,cobra,0,"('oilcan', 'cobra')"
1mgoye2xx0,oilcan,cobra,1,"('oilcan', 'cobra')"
zzs4uadv59,oilcan,cobra,4,"('oilcan', 'cobra')"
hd3swuhan1,oilcan,crocodile,0,"('oilcan', 'crocodile')"
4okek6qoyk,oilcan,crocodile,0,"('oilcan', 'crocodile')"
716fcx6zzd,oilcan,crocodile,0,"('oilcan', 'crocodile')"
zuez35mybp,oilcan,crocodile,2,"('oilcan', 'crocodile')"
c3zto7lwnl,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
bfc47edr60,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
716fcx6zzd,oilcan,dinosaur,0,"('oilcan', 'dinosaur')"
1mgoye2xx0,oilcan,dinosaur,4,"('oilcan', 'dinosaur')"
c3zto7lwnl,oilcan,gecko,0,"('oilcan', 'gecko')"
h9lfxbnb0l,oilcan,gecko,0,"('oilcan', 'gecko')"
bfc47edr60,oilcan,gecko,0,"('oilcan', 'gecko')"
4okek6qoyk,oilcan,gecko,0,"('oilcan', 'gecko')"
1mgoye2xx0,oilcan,gecko,1,"('oilcan', 'gecko')"
zuez35mybp,oilcan,gecko,3,"('oilcan', 'gecko')"
hd3swuhan1,oilcan,grinding disc,1,"('oilcan', 'grinding disc')"
bfc47edr60,oilcan,grinding disc,4,"('oilcan', 'grinding disc')"
1mgoye2xx0,oilcan,grinding disc,3,"('oilcan', 'grinding disc')"
zuez35mybp,oilcan,grinding disc,2,"('oilcan', 'grinding disc')"
hd3swuhan1,oilcan,hammer,2,"('oilcan', 'hammer')"
h9lfxbnb0l,oilcan,hammer,1,"('oilcan', 'hammer')"
bfc47edr60,oilcan,hammer,4,"('oilcan', 'hammer')"
4okek6qoyk,oilcan,hammer,4,"('oilcan', 'hammer')"
716fcx6zzd,oilcan,hammer,0,"('oilcan', 'hammer')"
zzs4uadv59,oilcan,hammer,3,"('oilcan', 'hammer')"
hd3swuhan1,oilcan,knife,2,"('oilcan', 'knife')"
zuez35mybp,oilcan,knife,1,"('oilcan', 'knife')"
zzs4uadv59,oilcan,knife,3,"('oilcan', 'knife')"
716fcx6zzd,oilcan,lawn mower,0,"('oilcan', 'lawn mower')"
1mgoye2xx0,oilcan,lawn mower,4,"('oilcan', 'lawn mower')"
zuez35mybp,oilcan,lawn mower,2,"('oilcan', 'lawn mower')"
zzs4uadv59,oilcan,lawn mower,4,"('oilcan', 'lawn mower')"
c3zto7lwnl,oilcan,lizard,0,"('oilcan', 'lizard')"
bfc47edr60,oilcan,lizard,0,"('oilcan', 'lizard')"
1mgoye2xx0,oilcan,lizard,1,"('oilcan', 'lizard')"
h9lfxbnb0l,oilcan,nail,1,"('oilcan', 'nail')"
bfc47edr60,oilcan,nail,3,"('oilcan', 'nail')"
4okek6qoyk,oilcan,nail,4,"('oilcan', 'nail')"
716fcx6zzd,oilcan,nail,0,"('oilcan', 'nail')"
1mgoye2xx0,oilcan,nail,3,"('oilcan', 'nail')"
zuez35mybp,oilcan,nail,0,"('oilcan', 'nail')"
zzs4uadv59,oilcan,nail,4,"('oilcan', 'nail')"
hd3swuhan1,oilcan,paintbrush,2,"('oilcan', 'paintbrush')"
c3zto7lwnl,oilcan,paintbrush,4,"('oilcan', 'paintbrush')"
h9lfxbnb0l,oilcan,paintbrush,1,"('oilcan', 'paintbrush')"
bfc47edr60,oilcan,paintbrush,4,"('oilcan', 'paintbrush')"
